Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-08,VAN@DET,6:00 PM,2026-01-09T00:00:00Z,Alex DeBrincat,DET,R,Healthy,Unknown,,,0,0.0,,VAN,Kevin Lankinen,0.8844133099824869,3.374233128834356,82.0,Confirmed,dailyfaceoff_name_and_stats,99.5,91.9,1077.25,71.6,91.2,1.049,50.0,50.0,50.1,50.1,3.0,2.75,2.6,2.8600000000000003,83.4,4.0,2.0,30.0,2.0,1.0,2.2938194309776434,,,2.6872811082586265,2.480294617006094,50.0,76.8,71.6,76.8,9.85,4.84,28.6,5.85,2.84,-1.4,HOT,HOT,COOL,Green,Yellow,Red,81,100,85,SOG,100,,,,🔥 HOT POINTS,True
2026-01-08,EDM@WPG,7:00 PM,2026-01-09T01:00:00Z,Connor McDavid,EDM,C,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9030769230769231,2.6328008915304606,35.4,Confirmed,dailyfaceoff_name_and_stats,100.0,100.0,1361.88,95.1,99.0,1.059,50.0,50.0,50.1,50.1,6.0,6.0,6.6,6.21,100.0,23.0,10.0,59.0,5.0,3.0,2.514929577464789,,,2.5826008789452657,2.846584099081103,50.0,80.2,73.6,80.2,17.76,6.19,62.1,-5.24,-3.81,3.1,COOL,COOL,HOT,Green,Green,Green,73,100,93,SOG,100,,,,,False
2026-01-08,NJD@PIT,6:00 PM,2026-01-09T00:00:00Z,Timo Meier,NJD,R,Healthy,Unknown,,,3,1.0,🟢 ROLE+,PIT,Stuart Skinner,0.8883994126284875,2.834352014917642,61.3,Confirmed,dailyfaceoff_name_and_stats,97.5,75.7,1119.45,75.5,85.5,1.043,50.0,50.0,50.1,50.1,3.5,4.5,4.4,3.815,97.7,3.0,2.0,45.0,1.0,1.0,1.4520311149524632,,,2.5302800786411836,2.49460147613369,50.0,67.3,60.0,67.3,8.25,4.69,38.15,5.25,2.69,-6.85,HOT,HOT,COOL,Yellow,Green,Yellow,70,99,77,SOG,99,,,,,False
2026-01-08,NJD@PIT,6:00 PM,2026-01-09T00:00:00Z,Nico Hischier,NJD,C,Healthy,Unknown,,,3,1.0,🟢 ROLE+,PIT,Stuart Skinner,0.8883994126284875,2.834352014917642,61.3,Confirmed,dailyfaceoff_name_and_stats,96.2,90.5,1251.88,88.5,92.7,1.051,50.0,50.0,50.1,50.1,3.5,3.875,4.2,3.745,97.3,6.0,2.0,39.0,2.0,0.0,1.4729950900163666,,,2.5302800786411836,2.49460147613369,50.0,67.3,60.5,67.3,8.76,3.87,37.45,2.76,1.87,-1.55,HOT,WARM,COOL,Green,Green,Yellow,75,99,81,SOG,99,,,,🔥 HOT POINTS,True
2026-01-08,EDM@WPG,7:00 PM,2026-01-09T01:00:00Z,Kyle Connor,WPG,L,Healthy,Unknown,,,1,0.0,,EDM,Calvin Pickard,0.8730964467005076,3.730724589620295,98.1,Confirmed,dailyfaceoff_name_and_stats,93.1,97.9,1257.73,89.3,94.0,1.053,50.0,50.0,50.1,50.1,3.0,3.125,4.0,3.35,91.8,9.0,5.0,35.0,2.0,2.0,2.9839148340974435,,,2.5029921695921726,2.4091195790963496,50.0,55.2,74.7,55.2,11.09,3.64,33.5,2.09,-1.36,-1.5,HOT,COOL,COOL,Green,Yellow,Red,79,98,82,SOG,98,,,,🔥 HOT POINTS,True
2026-01-08,CGY@BOS,6:00 PM,2026-01-09T00:00:00Z,Blake Coleman,CGY,L,Healthy,Unknown,,,4,0.0,,BOS,Joonas Korpisalo,0.882494004796163,3.595597227884223,90.8,Confirmed,dailyfaceoff_name_and_stats,89.3,57.8,1030.12,64.6,73.3,1.028,50.0,50.0,50.1,50.1,3.0,3.125,3.6,3.21,90.9,7.0,4.0,31.0,2.0,1.0,1.6880110189608182,,,2.675097891383126,2.5099107425152614,50.0,81.2,64.0,81.2,4.71,2.8,32.1,-2.29,-1.2,1.1,COOL,COOL,WARM,Red,Yellow,Red,51,98,81,SOG,98,,,,,False
2026-01-08,ANA@CAR,6:00 PM,2026-01-09T00:00:00Z,Seth Jarvis,CAR,C,Healthy,Unknown,,,3,1.0,🟢 ROLE+,ANA,Ville Husso,0.8839285714285714,3.245717456134267,79.0,Confirmed,dailyfaceoff_name_and_stats,96.5,69.8,1142.46,78.4,83.5,1.04,50.0,50.0,50.1,50.1,4.0,3.875,3.8,3.9299999999999997,98.4,9.0,5.0,37.0,3.0,3.0,2.342563805943171,,,2.552200255102041,2.123724489795918,50.0,54.4,72.1,54.4,8.02,4.75,39.3,-0.98,-0.25,2.3,COOL,COOL,HOT,Red,Green,Green,56,98,85,SOG,98,,,,,False
2026-01-08,EDM@WPG,7:00 PM,2026-01-09T01:00:00Z,Zach Hyman,EDM,L,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9030769230769231,2.6328008915304606,35.4,Confirmed,dailyfaceoff_name_and_stats,93.8,65.9,1200.46,83.7,82.0,1.038,50.0,50.0,50.1,50.1,4.0,3.75,3.8,3.9299999999999997,98.4,11.0,5.0,37.0,2.0,1.0,1.7812162648434688,,,2.5826008789452657,2.846584099081103,50.0,80.2,66.3,80.2,10.64,6.31,39.3,-0.36,1.31,2.3,COOL,WARM,HOT,Red,Green,Green,54,97,77,SOG,97,,,,,False
2026-01-08,CGY@BOS,6:00 PM,2026-01-09T00:00:00Z,Mikael Backlund,CGY,C,Healthy,Unknown,,,4,0.0,,BOS,Joonas Korpisalo,0.882494004796163,3.595597227884223,90.8,Confirmed,dailyfaceoff_name_and_stats,83.3,84.3,1033.14,65.6,80.1,1.036,50.0,50.0,50.1,50.1,3.5,3.375,2.6,3.1849999999999996,90.0,10.0,5.0,35.0,1.0,2.0,1.976878612716763,,,2.675097891383126,2.5099107425152614,50.0,81.2,68.7,81.2,6.18,2.33,31.85,-3.82,-2.67,-3.15,COOL,COOL,COOL,Yellow,Green,Red,66,95,73,SOG,95,,,,,False
2026-01-08,VAN@DET,6:00 PM,2026-01-09T00:00:00Z,Jake DeBrusk,VAN,L,Healthy,Unknown,,,5,1.0,🟢 ROLE+,DET,John Gibson,0.8963503649635036,2.9367158417206674,53.2,Confirmed,dailyfaceoff_name_and_stats,98.9,65.9,1063.66,70.3,81.7,1.038,50.0,50.0,50.1,50.1,3.0,3.0,4.2,3.42,93.2,7.0,3.0,31.0,2.0,2.0,1.0983050847457627,,,2.5164946553630667,2.4050866199778844,50.0,57.4,52.4,57.4,7.4,4.86,34.2,0.4,1.86,3.2,COOL,WARM,HOT,Red,Yellow,Red,51,95,80,SOG,95,,,,,False
2026-01-08,CGY@BOS,6:00 PM,2026-01-09T00:00:00Z,David Pastrnak,BOS,R,Healthy,Unknown,,,4,1.0,🟢 ROLE+,CGY,Dustin Wolf,0.8983425414364641,2.9390362942585857,50.6,Confirmed,dailyfaceoff_name_and_stats,96.9,97.9,1203.13,83.9,94.6,1.054,50.0,50.0,50.1,50.1,3.5,3.375,4.0,3.675,96.1,12.0,6.0,35.0,5.0,3.0,2.2884882108183078,,,2.4896305507641703,2.454972120823138,50.0,52.5,71.5,52.5,12.66,4.62,36.75,0.66,-1.38,1.75,COOL,COOL,WARM,Green,Green,Yellow,71,95,89,SOG,95,,,,,False
2026-01-08,EDM@WPG,7:00 PM,2026-01-09T01:00:00Z,Leon Draisaitl,EDM,C,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9030769230769231,2.6328008915304606,35.4,Confirmed,dailyfaceoff_name_and_stats,94.3,99.5,1314.98,92.3,95.7,1.055,50.0,50.0,50.1,50.1,3.0,3.125,3.0,3.0,87.0,17.0,4.0,34.0,1.0,4.0,2.263676378117795,,,2.5826008789452657,2.846584099081103,50.0,80.2,71.2,80.2,13.23,3.66,30.0,-3.77,-0.34,-4.0,COOL,COOL,COOL,Green,Yellow,Red,72,95,75,SOG,95,,,,,False
2026-01-08,MIN@SEA,9:00 PM,2026-01-09T03:00:00Z,Kirill Kaprizov,MIN,L,Healthy,Unknown,,,0,0.0,,SEA,Philipp Grubauer,0.9263157894736842,2.214751829147716,0.4,Likely,dailyfaceoff_name_and_stats,99.5,95.9,1335.48,94.2,97.2,1.057,50.0,50.0,50.1,50.1,3.5,4.0,3.8,3.6049999999999995,95.2,11.0,3.0,41.0,1.0,2.0,1.758358865059278,,,2.539925301049649,2.608023697598042,50.0,75.1,65.7,75.1,10.89,4.88,36.05,-0.11,1.88,-4.95,COOL,WARM,COOL,Green,Green,Yellow,68,95,73,SOG,95,,,,,False
2026-01-08,ANA@CAR,6:00 PM,2026-01-09T00:00:00Z,Andrei Svechnikov,CAR,R,Healthy,Unknown,,,3,0.0,,ANA,Ville Husso,0.8839285714285714,3.245717456134267,79.0,Confirmed,dailyfaceoff_name_and_stats,95.3,93.5,1010.44,63.3,88.3,1.046,50.0,50.0,50.1,50.1,3.0,2.75,3.2,3.0700000000000003,88.6,15.0,5.0,29.0,2.0,6.0,2.034382249717447,,,2.552200255102041,2.123724489795918,50.0,54.4,69.2,54.4,9.37,3.78,30.7,-5.63,-1.22,1.7,COOL,COOL,WARM,Green,Yellow,Red,67,94,80,SOG,94,,,,,False
2026-01-08,FLA@MTL,6:00 PM,2026-01-09T00:00:00Z,Sam Reinhart,FLA,C,Healthy,Unknown,,,6,1.0,🟢 ROLE+,MTL,Sam Montembeault,0.865,3.477141017385705,90.9,Confirmed,dailyfaceoff_name_and_stats,99.2,91.9,1274.52,90.5,94.9,1.054,50.0,50.0,50.1,50.1,2.5,2.625,3.4,2.815,81.8,12.0,6.0,27.0,4.0,1.0,1.86009128225737,,,2.3944282566981734,2.132044630800938,50.0,32.3,67.5,32.3,10.2,4.93,28.15,-1.8,-1.07,1.15,COOL,COOL,WARM,Green,Red,Red,66,93,90,SOG,93,,,,,False
2026-01-08,FLA@MTL,6:00 PM,2026-01-09T00:00:00Z,Cole Caufield,MTL,R,Healthy,Unknown,,,6,1.0,🟢 ROLE+,FLA,Sergei Bobrovsky,0.8846153846153846,2.8544578879360976,67.1,Confirmed,dailyfaceoff_name_and_stats,97.7,91.9,1107.12,74.2,91.0,1.049,50.0,50.0,50.1,50.1,3.5,3.0,3.4,3.465,94.3,9.0,4.0,29.0,3.0,2.0,1.9446320054017556,,,2.4018172640080766,2.21100454316002,50.0,37.1,68.6,37.1,9.35,4.22,34.65,0.35,0.22,5.65,COOL,COOL,HOT,Green,Green,Yellow,65,93,82,SOG,93,,,,,False
2026-01-08,NYI@NSH,7:00 PM,2026-01-09T01:00:00Z,Bo Horvat,NYI,C,Out,Unknown,,,6,-3.0,🔴 OUT,NSH,Juuse Saros,0.8944504896626768,3.0296457604914067,58.5,Likely,dailyfaceoff_name_and_stats,93.3,72.9,1230.28,85.8,84.6,1.042,50.0,50.0,50.1,50.1,3.0,3.0,2.6,2.8600000000000003,83.4,7.0,6.0,31.0,2.0,0.0,2.013493200964799,,,2.504365791868559,2.5087930737634356,50.0,64.6,69.1,64.6,7.59,4.12,28.6,0.59,-1.88,-2.4,COOL,COOL,COOL,Yellow,Yellow,Red,59,93,78,SOG,93,,,,,False
2026-01-08,MIN@SEA,9:00 PM,2026-01-09T03:00:00Z,Matt Boldy,MIN,L,Healthy,Unknown,,,0,0.0,,SEA,Philipp Grubauer,0.9263157894736842,2.214751829147716,0.4,Likely,dailyfaceoff_name_and_stats,98.3,92.6,1262.66,89.7,94.6,1.054,50.0,50.0,50.1,50.1,3.5,3.5,3.2,3.3949999999999996,92.3,10.0,7.0,34.0,2.0,1.0,2.4607618897389383,,,2.539925301049649,2.608023697598042,50.0,75.1,73.3,75.1,9.68,4.41,33.95,-0.32,-2.59,-0.05,COOL,COOL,COOL,Green,Green,Yellow,66,93,76,SOG,93,,,,,False
2026-01-08,EDM@WPG,7:00 PM,2026-01-09T01:00:00Z,Mark Scheifele,WPG,C,Healthy,Unknown,,,1,0.0,,EDM,Calvin Pickard,0.8730964467005076,3.730724589620295,98.1,Confirmed,dailyfaceoff_name_and_stats,94.7,97.4,1247.24,87.5,94.2,1.053,50.0,50.0,50.1,50.1,2.0,1.875,2.6,2.21,66.6,8.0,4.0,23.0,2.0,1.0,3.061377619928968,,,2.5029921695921726,2.4091195790963496,50.0,55.2,74.8,55.2,11.04,3.85,22.1,3.04,-0.15,-0.9,HOT,COOL,COOL,Green,Red,Red,82,92,83,SOG,92,,,,🔥 HOT POINTS,True
2026-01-08,FLA@MTL,6:00 PM,2026-01-09T00:00:00Z,Brad Marchand,FLA,L,GTD,Unknown,,,6,-1.0,🟡 GTD,MTL,Sam Montembeault,0.865,3.477141017385705,90.9,Confirmed,dailyfaceoff_name_and_stats,95.8,93.5,1116.44,75.2,90.9,1.049,50.0,50.0,50.1,50.1,3.0,2.875,3.2,3.0700000000000003,88.6,11.0,4.0,28.0,2.0,2.0,2.877881878937102,,,2.3944282566981734,2.132044630800938,50.0,32.3,74.5,32.3,9.91,4.03,30.7,-1.09,0.03,2.7,COOL,COOL,HOT,Green,Yellow,Red,67,92,80,SOG,92,,,,,False
2026-01-08,ANA@CAR,6:00 PM,2026-01-09T00:00:00Z,Sebastian Aho,CAR,C,Healthy,Unknown,,,3,1.0,🟢 ROLE+,ANA,Ville Husso,0.8839285714285714,3.245717456134267,79.0,Confirmed,dailyfaceoff_name_and_stats,96.0,96.7,1191.33,82.9,93.6,1.052,50.0,50.0,50.1,50.1,2.0,1.75,3.2,2.42,74.5,14.0,6.0,21.0,3.0,5.0,2.202630920265873,,,2.552200255102041,2.123724489795918,50.0,54.4,70.7,54.4,10.23,3.87,24.2,-3.77,-2.13,3.2,COOL,COOL,HOT,Green,Red,Red,70,92,85,SOG,92,,,,,False
2026-01-08,OTT@COL,8:00 PM,2026-01-09T02:00:00Z,Nathan MacKinnon,COL,C,Healthy,Unknown,,,5,1.0,🟢 ROLE+,OTT,Mads Sogaard,0.8806404657933042,2.95344718912267,75.3,Unconfirmed,dailyfaceoff_name_fallback_stats,99.9,99.5,1315.76,92.7,98.3,1.058,50.0,50.0,50.1,50.1,4.5,4.0,4.2,4.3950000000000005,99.1,19.0,9.0,42.0,4.0,6.0,3.6461850101282915,,,2.0512541702706044,1.571728654392685,50.0,11.7,75.0,11.7,15.35,5.52,43.95,-3.65,-3.48,1.95,COOL,COOL,WARM,Green,Green,Green,68,92,87,SOG,92,,,,,False
2026-01-08,BUF@NYR,6:00 PM,2026-01-09T00:00:00Z,Artemi Panarin,NYR,L,Healthy,Unknown,,,5,1.0,🟢 ROLE+,BUF,Colten Ellis,0.8947368421052632,3.252154929047314,64.3,Confirmed,dailyfaceoff_name_and_stats,90.1,98.2,1251.86,88.3,92.6,1.051,50.0,50.0,50.1,50.1,4.0,4.0,3.2,3.7199999999999998,96.8,13.0,5.0,41.0,2.0,6.0,2.185894441849603,,,2.4339364603104876,2.1483808402887714,50.0,39.3,70.6,39.3,10.27,2.94,37.2,-2.73,-2.06,-3.8,COOL,COOL,COOL,Green,Yellow,Green,69,91,75,SOG,91,,,,,False
2026-01-08,NJD@PIT,6:00 PM,2026-01-09T00:00:00Z,Jack Hughes,NJD,C,Healthy,Unknown,,,3,1.0,🟢 ROLE+,PIT,Stuart Skinner,0.8883994126284875,2.834352014917642,61.3,Confirmed,dailyfaceoff_name_and_stats,82.8,75.7,1278.88,91.0,81.9,1.038,50.0,50.0,50.1,50.1,3.0,3.25,3.6,3.21,90.9,6.0,1.0,38.0,0.0,3.0,2.0408163265306123,,,2.5302800786411836,2.49460147613369,50.0,67.3,69.5,67.3,9.33,3.93,32.1,3.33,2.93,-5.9,HOT,HOT,COOL,Yellow,Yellow,Red,70,91,66,SOG,91,,,,,False
2026-01-08,NJD@PIT,6:00 PM,2026-01-09T00:00:00Z,Jesper Bratt,NJD,L,Healthy,Unknown,,,3,1.0,🟢 ROLE+,PIT,Stuart Skinner,0.8883994126284875,2.834352014917642,61.3,Confirmed,dailyfaceoff_name_and_stats,87.5,94.9,1140.91,77.9,88.2,1.046,50.0,50.0,50.1,50.1,3.0,2.625,3.0,3.0,87.0,4.0,3.0,27.0,1.0,1.0,1.4815627743634767,,,2.5302800786411836,2.49460147613369,50.0,67.3,60.6,67.3,8.55,2.71,30.0,4.55,-0.29,3.0,HOT,COOL,HOT,Green,Yellow,Red,80,91,72,SOG,91,,,,🔥 HOT POINTS,True
2026-01-08,FLA@MTL,6:00 PM,2026-01-09T00:00:00Z,Sam Bennett,FLA,C,Healthy,Unknown,,,6,1.0,🟢 ROLE+,MTL,Sam Montembeault,0.865,3.477141017385705,90.9,Confirmed,dailyfaceoff_name_and_stats,96.0,86.0,1090.81,73.6,88.0,1.046,50.0,50.0,50.1,50.1,3.0,3.0,2.4,2.79,80.9,10.0,4.0,34.0,1.0,3.0,2.2284450994841563,,,2.3944282566981734,2.132044630800938,50.0,32.3,70.9,32.3,8.17,3.93,27.9,-1.83,-0.07,-6.1,COOL,COOL,COOL,Yellow,Yellow,Red,62,90,77,SOG,90,,,,,False
2026-01-08,VAN@DET,6:00 PM,2026-01-09T00:00:00Z,Kiefer Sherwood,VAN,L,Healthy,Unknown,,,5,0.0,,DET,John Gibson,0.8963503649635036,2.9367158417206674,53.2,Confirmed,dailyfaceoff_name_and_stats,90.9,42.1,1048.98,67.9,69.2,1.023,50.0,50.0,50.1,50.1,3.0,3.25,3.6,3.21,90.9,5.0,4.0,33.0,1.0,1.0,1.1172490844764447,,,2.5164946553630667,2.4050866199778844,50.0,57.4,53.2,57.4,4.27,3.05,32.1,-0.73,-0.95,-0.9,COOL,COOL,COOL,Red,Yellow,Red,38,90,71,SOG,90,,,,,False
2026-01-08,CBJ@VGK,9:00 PM,2026-01-09T03:00:00Z,Tomas Hertl,VGK,C,Healthy,Unknown,,,5,0.0,,CBJ,Jet Greaves,0.9101516919486581,2.65321554026245,26.3,Confirmed,dailyfaceoff_name_and_stats,99.0,84.3,1050.44,68.4,87.8,1.045,50.0,50.0,50.1,50.1,2.5,2.75,1.8,2.255,69.8,10.0,3.0,28.0,1.0,2.0,1.5595507008695113,,,2.6095204970515233,2.5611433449796848,50.0,79.1,61.8,79.1,9.09,5.01,22.55,-0.91,2.01,-5.45,COOL,HOT,COOL,Yellow,Red,Red,61,90,75,SOG,90,,,,,False
2026-01-08,CGY@BOS,6:00 PM,2026-01-09T00:00:00Z,Yegor Sharangovich,CGY,C,Healthy,Unknown,,,4,0.0,,BOS,Joonas Korpisalo,0.882494004796163,3.595597227884223,90.8,Confirmed,dailyfaceoff_name_and_stats,79.9,47.4,940.28,55.1,63.6,1.016,50.0,50.0,50.1,50.1,2.5,2.5,2.6,2.535,77.3,3.0,2.0,25.0,1.0,1.0,1.348819782690146,,,2.675097891383126,2.5099107425152614,50.0,81.2,58.0,81.2,3.84,2.28,25.35,0.84,0.28,0.35,COOL,COOL,COOL,Red,Red,Red,47,89,71,SOG,89,,,,,False
2026-01-08,ANA@CAR,6:00 PM,2026-01-09T00:00:00Z,Cutter Gauthier,ANA,L,Healthy,Unknown,,,3,1.0,🟢 ROLE+,CAR,Frederik Andersen,0.8666666666666667,3.425646410290064,89.5,Confirmed,dailyfaceoff_name_and_stats,93.9,90.5,1059.79,70.0,87.9,1.046,50.0,50.0,50.1,50.1,3.0,3.625,4.2,3.42,93.2,4.0,2.0,39.0,2.0,2.0,2.589354874405223,,,2.258306730461524,1.9669213777815937,50.0,19.7,73.8,19.7,8.43,3.56,34.2,4.43,1.56,-4.8,HOT,WARM,COOL,Green,Yellow,Red,75,89,77,SOG,89,,,,🔥 HOT POINTS,True
2026-01-08,CBJ@VGK,9:00 PM,2026-01-09T03:00:00Z,Kirill Marchenko,CBJ,R,GTD,Unknown,,,4,-1.0,🟡 GTD,VGK,Carter Hart,0.8741007194244604,3.2263020433246274,83.9,Confirmed,dailyfaceoff_name_and_stats,92.6,89.1,1134.84,76.9,88.2,1.046,50.0,50.0,50.1,50.1,3.5,3.25,4.0,3.675,96.1,8.0,5.0,32.0,2.0,3.0,2.207943925233645,,,2.1032581612232146,2.021815995760198,50.0,17.5,70.8,17.5,9.01,3.78,36.75,1.01,-1.22,4.75,WARM,COOL,HOT,Yellow,Green,Yellow,65,89,76,SOG,89,,,,,False
2026-01-08,FLA@MTL,6:00 PM,2026-01-09T00:00:00Z,Nick Suzuki,MTL,C,Healthy,Unknown,,,6,1.0,🟢 ROLE+,FLA,Sergei Bobrovsky,0.8846153846153846,2.8544578879360976,67.1,Confirmed,dailyfaceoff_name_and_stats,97.1,98.8,1253.84,88.8,96.1,1.055,50.0,50.0,50.1,50.1,2.0,2.125,3.4,2.49,76.8,10.0,5.0,24.0,3.0,2.0,1.5473300970873787,,,2.4018172640080766,2.21100454316002,50.0,37.1,61.6,37.1,12.23,4.13,24.9,2.23,-0.87,0.9,HOT,COOL,COOL,Green,Red,Red,75,89,83,SOG,89,,,,🔥 HOT POINTS,True
2026-01-08,MIN@SEA,9:00 PM,2026-01-09T03:00:00Z,Joel Eriksson Ek,MIN,C,Healthy,Unknown,,,0,0.0,,SEA,Philipp Grubauer,0.9263157894736842,2.214751829147716,0.4,Likely,dailyfaceoff_name_and_stats,92.2,91.9,1189.7,82.8,90.2,1.048,50.0,50.0,50.1,50.1,3.0,3.0,3.2,3.0700000000000003,88.6,8.0,4.0,31.0,2.0,3.0,1.700708628595248,,,2.539925301049649,2.608023697598042,50.0,75.1,64.6,75.1,8.2,3.2,30.7,0.2,-0.8,-0.3,COOL,COOL,COOL,Green,Yellow,Red,65,89,72,SOG,89,,,,,False
2026-01-08,CGY@BOS,6:00 PM,2026-01-09T00:00:00Z,Nazem Kadri,CGY,C,Healthy,Unknown,,,4,1.0,🟢 ROLE+,BOS,Joonas Korpisalo,0.882494004796163,3.595597227884223,90.8,Confirmed,dailyfaceoff_name_and_stats,88.8,94.9,1183.67,81.7,89.5,1.047,50.0,50.0,50.1,50.1,2.0,2.125,2.0,2.0,51.4,4.0,2.0,22.0,0.0,1.0,1.685086464698999,,,2.675097891383126,2.5099107425152614,50.0,81.2,63.9,81.2,8.67,2.82,20.0,4.67,0.82,-2.0,HOT,COOL,COOL,Green,Red,Red,84,88,74,SOG,88,,,,🔥 HOT POINTS,True
2026-01-08,CBJ@VGK,9:00 PM,2026-01-09T03:00:00Z,Pavel Dorofeyev,VGK,R,Healthy,Unknown,,,5,0.0,,CBJ,Jet Greaves,0.9101516919486581,2.65321554026245,26.3,Confirmed,dailyfaceoff_name_and_stats,96.7,78.8,1055.51,69.4,84.9,1.042,50.0,50.0,50.1,50.1,2.5,2.5,1.6,2.185,63.6,9.0,3.0,26.0,1.0,4.0,1.3047023647730362,,,2.6095204970515233,2.5611433449796848,50.0,79.1,56.8,79.1,7.71,4.15,21.85,-1.29,1.15,-4.15,COOL,WARM,COOL,Yellow,Red,Red,58,87,74,SOG,87,,,,,False
2026-01-08,NYI@NSH,7:00 PM,2026-01-09T01:00:00Z,Ryan O'Reilly,NSH,C,Healthy,Unknown,,,4,1.0,🟢 ROLE+,NYI,David Rittich,0.9070247933884298,2.4825683855643246,25.8,Confirmed,dailyfaceoff_name_and_stats,86.9,94.9,1183.74,81.8,88.7,1.046,50.0,50.0,50.1,50.1,2.5,2.25,2.4,2.465,75.9,10.0,2.0,23.0,1.0,3.0,2.233565526382583,,,2.6497569556237877,2.883550725206725,50.0,84.9,71.0,84.9,8.68,2.7,24.65,-1.32,0.7,1.65,COOL,COOL,WARM,Green,Red,Red,69,87,69,SOG,87,,,,,False
2026-01-08,NJD@PIT,6:00 PM,2026-01-09T00:00:00Z,Bryan Rust,PIT,R,Healthy,Unknown,,,3,1.0,🟢 ROLE+,NJD,Jake Allen,0.9115755627009646,2.549378106249839,21.4,Confirmed,dailyfaceoff_name_and_stats,95.5,90.5,1216.9,85.2,91.7,1.05,50.0,50.0,50.1,50.1,2.5,2.875,2.8,2.605,78.2,9.0,5.0,30.0,3.0,3.0,1.7550400045883399,,,2.5020254096851406,2.485730068127417,50.0,57.6,65.6,57.6,9.59,4.2,26.05,0.59,-0.8,-3.95,COOL,COOL,COOL,Green,Red,Red,65,87,78,SOG,87,,,,,False
2026-01-08,TOR@PHI,6:00 PM,2026-01-09T00:00:00Z,Auston Matthews,TOR,C,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PHI,Dan Vladar,0.9095092024539877,2.37045634632769,19.2,Confirmed,dailyfaceoff_name_and_stats,98.2,75.7,1248.33,87.8,88.2,1.046,50.0,50.0,50.1,50.1,4.0,4.0,5.8,4.63,99.5,13.0,8.0,42.0,7.0,4.0,2.3506366307541624,,,2.2031619589514326,2.0483641536273116,50.0,22.3,72.2,22.3,9.09,5.31,46.3,-3.91,-2.69,4.3,COOL,COOL,HOT,Yellow,Green,Green,53,87,83,SOG,87,,,,,False
2026-01-08,ANA@CAR,6:00 PM,2026-01-09T00:00:00Z,Mason McTavish,ANA,C,Healthy,Unknown,,,3,0.0,,CAR,Frederik Andersen,0.8666666666666667,3.425646410290064,89.5,Confirmed,dailyfaceoff_name_and_stats,93.7,84.3,987.7,60.0,83.7,1.04,50.0,50.0,50.1,50.1,3.0,3.0,2.8,2.93,85.7,6.0,3.0,31.0,1.0,2.0,1.7453798767967146,,,2.258306730461524,1.9669213777815937,50.0,19.7,65.4,19.7,7.37,3.5,29.3,1.37,0.5,-1.7,WARM,COOL,COOL,Yellow,Yellow,Red,63,86,73,SOG,86,,,,,False
2026-01-08,CBJ@VGK,9:00 PM,2026-01-09T03:00:00Z,Adam Fantilli,CBJ,C,Healthy,Unknown,,,4,1.0,🟢 ROLE+,VGK,Carter Hart,0.8741007194244604,3.2263020433246274,83.9,Confirmed,dailyfaceoff_name_and_stats,94.4,78.8,1116.26,75.0,85.0,1.042,50.0,50.0,50.1,50.1,3.0,2.875,2.6,2.8600000000000003,83.4,5.0,1.0,32.0,0.0,2.0,1.5891563449404067,,,2.1032581612232146,2.021815995760198,50.0,17.5,62.6,17.5,7.18,3.71,28.6,2.18,2.71,-3.4,HOT,HOT,COOL,Yellow,Yellow,Red,63,86,70,SOG,86,,,,,False
2026-01-08,VAN@DET,6:00 PM,2026-01-09T00:00:00Z,Andrew Copp,DET,C,Healthy,Unknown,,,0,0.0,,VAN,Kevin Lankinen,0.8844133099824869,3.374233128834356,82.0,Confirmed,dailyfaceoff_name_and_stats,84.5,86.0,922.84,52.3,78.6,1.034,50.0,50.0,50.1,50.1,2.0,1.875,2.6,2.21,66.6,7.0,3.0,20.0,2.0,0.0,1.6883969608854703,,,2.6872811082586265,2.480294617006094,50.0,76.8,64.2,76.8,6.35,2.35,22.1,-0.65,-0.65,2.1,COOL,COOL,HOT,Yellow,Red,Red,64,86,76,SOG,86,,,,,False
