Date,Game,Player,Team,Pos,Tag,Regression_Heat,Regression_Score,Exp_P_10,L10_P,iXG%,iXA%,Med10_SOG,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,i5v5_oiGF60,opp5v5_xGA60,opp5v5_HDCA60,opp5v5_slotShotsAgainst60,Best_Market,Best_Conf,Best_Color,Conf_Goal,Goal_Color,Conf_SOG,SOG_Color,Conf_Point,Point_Color,Matrix_SOG,Line,Odds,Actual,Hit,Result
2026-01-05,MIN@LAK,Vinnie Hinostroza,MIN,C,,COOL,0.0,2.21,,42.2,37.0,,0.7715801318116059,,,1.3502652306703102,2.2119651749720517,1.7683525864697314,,SOG,45.0,Red,44.0,Red,45.0,Red,40.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Rasmus Andersson,CGY,D,,COOL,0.18,6.18,6.0,73.5,88.4,0.0,1.4054426455390976,,,2.97623148467103,2.4967343515718317,2.5311952019111033,,POINTS,79.0,Green,67.0,Yellow,66.0,Yellow,79.0,Green,Red,,,,,
2026-01-05,DET@OTT,Axel Sandin-Pellikka,DET,D,,COOL,0.09,3.09,3.0,39.7,70.9,0.0,0.8402925462938949,,,1.8673167695419888,2.03697721571188,1.5773737929138458,,POINTS,66.0,Yellow,41.0,Red,43.0,Red,66.0,Yellow,Red,,,,,
2026-01-05,UTA@NYR,Kailer Yamamoto,UTA,R,,COOL,0.0,3.18,,48.7,43.0,,2.00731057555294,,,3.1224831175267953,2.3089910965539513,2.1589703372237854,,GOAL,49.0,Red,49.0,Red,49.0,Red,45.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Ryan Winterton,SEA,C,,COOL,0.0,2.5,,57.0,43.0,,1.2455669924746995,,,2.3354381108900615,2.418980739040159,2.3092894883438277,,GOAL,55.0,Gray,55.0,Gray,55.0,Gray,45.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Mikael Backlund,CGY,C,,COOL,0.0,6.18,10.0,83.2,85.1,0.0,2.077385652675697,,,2.842738261556217,2.4967343515718317,2.5311952019111033,,SOG,73.0,Yellow,68.0,Yellow,73.0,Yellow,67.0,Yellow,Red,,,,,
2026-01-05,MIN@LAK,Jacob Moverare,LAK,D,,COOL,0.0,0.08,,3.8,7.3,,0.0,,,0.025756600128783,2.4001480373485893,1.915233197375421,,POINTS,18.0,Red,15.0,Red,18.0,Red,18.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Yegor Sharangovich,CGY,C,,COOL,0.26,3.62,2.0,78.9,43.0,0.0,1.2914334911752046,,,2.324580284115368,2.4967343515718317,2.5311952019111033,,GOAL,72.0,Yellow,72.0,Yellow,70.0,Yellow,49.0,Red,Red,,,,,
2026-01-05,DET@OTT,Lars Eller,OTT,C,,COOL,0.0,2.29,,41.4,37.0,,1.0180995475113122,,,1.4253393665158371,2.521235430688774,2.4483478342440375,,GOAL,44.0,Red,44.0,Red,44.0,Red,40.0,Red,Red,,,,,
2026-01-05,DET@OTT,Moritz Seider,DET,D,,COOL,-2.6,6.4,9.0,51.1,95.3,0.0,1.0038640799904395,,,3.011592239971318,2.03697721571188,1.5773737929138458,,POINTS,77.0,Green,45.0,Red,51.0,Gray,77.0,Green,Red,,,,,
2026-01-05,SEA@CGY,Joel Hanley,CGY,D,,COOL,0.0,1.97,,29.8,48.7,,0.7054443319507495,,,1.646036774551749,2.4967343515718317,2.5311952019111033,,POINTS,49.0,Red,35.0,Red,36.0,Red,49.0,Red,Red,,,,,
2026-01-05,DET@OTT,Marco Kasper,DET,C,,COOL,0.0,2.16,,67.8,31.4,,0.4883011190233978,,,1.2207527975584944,2.03697721571188,1.5773737929138458,,GOAL,63.0,Yellow,63.0,Yellow,62.0,Yellow,36.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Gabe Perreault,NYR,R,,COOL,0.0,5.27,,27.2,37.0,,0.023121387283236993,,,0.038535645472061654,2.3006725398557215,1.9052581869107135,,POINTS,40.0,Red,33.0,Red,34.0,Red,40.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Ryan Lindgren,SEA,D,,COOL,0.0,1.77,,34.6,43.0,,0.38441003737319807,,,1.633742658836092,2.418980739040159,2.3092894883438277,,POINTS,45.0,Red,38.0,Red,39.0,Red,45.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Yakov Trenin,MIN,C,,COOL,0.65,4.2,6.0,72.5,70.9,0.0,1.6261736521149937,,,2.5554157390378474,2.2119651749720517,1.7683525864697314,,GOAL,69.0,Yellow,69.0,Yellow,66.0,Yellow,61.0,Gray,Red,,,,,
2026-01-05,UTA@NYR,Justin Dowling,NYR,C,,COOL,0.0,0.1,,1.8,7.3,,0.0,,,0.0,2.3006725398557215,1.9052581869107135,,POINTS,18.0,Red,14.0,Red,16.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Matt Rempe,NYR,C,,COOL,0.0,0.94,,31.6,7.3,,0.006779661016949152,,,0.03389830508474576,2.3006725398557215,1.9052581869107135,,SOG,37.0,Red,36.0,Red,37.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Liam O'Brien,UTA,C,,COOL,0.0,1.59,,42.4,19.1,,0.878334417696812,,,1.4638906961613534,2.3089910965539513,2.1589703372237854,,SOG,45.0,Red,44.0,Red,45.0,Red,27.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Nico Sturm,MIN,C,,COOL,0.0,3.97,,57.5,37.0,,1.4814814814814814,,,1.7777777777777777,2.2119651749720517,1.7683525864697314,,GOAL,56.0,Gray,56.0,Gray,55.0,Gray,40.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Daniil But,UTA,L,,COOL,0.0,3.85,,53.6,26.3,,0.0,,,0.030703101013202335,2.3089910965539513,2.1589703372237854,,GOAL,53.0,Gray,53.0,Gray,53.0,Gray,32.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Ivan Miroshnichenko,WSH,L,,COOL,0.0,1.65,,11.2,7.3,,0.0,,,0.0,2.566977363515313,2.1870838881491346,,SOG,23.0,Red,21.0,Red,23.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Alexander Kerfoot,UTA,C,,COOL,0.0,0.83,,15.5,7.3,,0.018214936247723135,,,0.018214936247723135,2.3089910965539513,2.1589703372237854,,SOG,26.0,Red,24.0,Red,26.0,Red,18.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Hunter Haight,MIN,C,,COOL,0.0,0.0,,0.7,7.3,,0.0,,,0.0,2.2119651749720517,1.7683525864697314,,POINTS,18.0,Red,13.0,Red,16.0,Red,18.0,Red,Red,,,,,
2026-01-05,DET@OTT,Dylan Cozens,OTT,C,,WARM,1.03,7.78,8.0,90.8,89.9,0.0,1.3353941267387945,,,2.003091190108192,2.521235430688774,2.4483478342440375,,GOAL,83.0,Green,83.0,Green,79.0,Green,79.0,Green,Red,,,,,
2026-01-05,DET@OTT,Emmitt Finnie,DET,C,,COOL,0.9,5.22,4.0,91.6,67.5,0.0,0.8901098901098901,,,2.1758241758241756,2.03697721571188,1.5773737929138458,,GOAL,83.0,Green,83.0,Green,79.0,Green,66.0,Yellow,Red,,,,,
2026-01-05,MIN@LAK,Trevor Moore,LAK,L,,COOL,0.0,3.88,,69.5,59.1,,1.3758121113157071,,,1.6259597679185631,2.4001480373485893,1.915233197375421,,GOAL,65.0,Yellow,65.0,Yellow,64.0,Yellow,57.0,Gray,Red,,,,,
2026-01-05,UTA@NYR,Nick DeSimone,UTA,D,,COOL,0.0,1.2,,23.6,19.1,,0.7211538461538461,,,2.4038461538461537,2.3089910965539513,2.1589703372237854,,SOG,32.0,Red,30.0,Red,32.0,Red,27.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Nic Dowd,WSH,C,,COOL,0.0,3.1,,51.5,54.0,,0.9969537524231514,,,1.5666416109506667,2.566977363515313,2.1870838881491346,,POINTS,53.0,Gray,51.0,Gray,51.0,Gray,53.0,Gray,Red,,,,,
2026-01-05,ANA@WSH,Radko Gudas,ANA,D,,COOL,0.0,2.88,,23.9,54.0,,1.1554663991975929,,,2.599799398194584,2.53865686440473,2.321588353365094,,POINTS,53.0,Gray,30.0,Red,32.0,Red,53.0,Gray,Red,,,,,
2026-01-05,DET@OTT,Jake Sanderson,OTT,D,,WARM,1.62,6.62,5.0,65.5,92.7,0.0,1.3624107100619707,,,2.980273428260561,2.521235430688774,2.4483478342440375,,POINTS,86.0,Green,60.0,Gray,61.0,Gray,86.0,Green,Red,,,,,
2026-01-05,MIN@LAK,Quinton Byfield,LAK,R,,HOT,3.26,7.26,4.0,89.2,86.9,0.0,0.9612246714332334,,,1.8156466015961077,2.4001480373485893,1.915233197375421,,POINTS,86.0,Green,82.0,Green,77.0,Green,86.0,Green,Red,,,,,
2026-01-05,SEA@CGY,Justin Kirkland,CGY,C,,COOL,0.0,1.91,,21.7,19.1,,0.013181019332161687,,,0.026362038664323375,2.4967343515718317,2.5311952019111033,,SOG,30.0,Red,29.0,Red,30.0,Red,27.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Alex Turcotte,LAK,C,,WARM,1.93,3.22,1.0,74.4,43.0,0.0,1.107838396272036,,,1.740888908427485,2.4001480373485893,1.915233197375421,,GOAL,73.0,Yellow,73.0,Yellow,67.0,Yellow,50.0,Gray,Red,,,,,
2026-01-05,SEA@CGY,Jamie Oleksiak,SEA,D,,COOL,0.0,1.85,,33.6,43.0,,0.8924974433666987,,,2.5659301496792586,2.418980739040159,2.3092894883438277,,POINTS,45.0,Red,38.0,Red,38.0,Red,45.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Urho Vaakanainen,NYR,D,,COOL,0.0,1.92,,17.3,31.4,,0.7112281857095818,,,2.3707606190319392,2.3006725398557215,1.9052581869107135,,POINTS,36.0,Red,26.0,Red,27.0,Red,36.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Sam Morton,CGY,C,,COOL,0.0,3.3,,22.6,7.3,,0.0,,,0.0,2.4967343515718317,2.5311952019111033,,SOG,31.0,Red,29.0,Red,31.0,Red,18.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Brandon Duhaime,WSH,R,,COOL,0.0,1.5,,57.2,26.3,,0.7155635062611807,,,1.2880143112701252,2.566977363515313,2.1870838881491346,,GOAL,55.0,Gray,55.0,Gray,55.0,Gray,32.0,Red,Red,,,,,
2026-01-05,DET@OTT,Albert Johansson,DET,D,,COOL,0.0,1.45,,26.8,43.0,,0.5009183503088996,,,1.602938720988479,2.03697721571188,1.5773737929138458,,POINTS,45.0,Red,33.0,Red,34.0,Red,45.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Ethen Frank,WSH,C,,COOL,0.0,4.09,,60.4,59.1,,2.2193680965836116,,,3.513999486257385,2.566977363515313,2.1870838881491346,,GOAL,58.0,Gray,58.0,Gray,57.0,Gray,57.0,Gray,Red,,,,,
2026-01-05,MIN@LAK,Quinn Hughes,MIN,D,,COOL,-0.81,10.19,11.0,66.6,98.7,0.0,0.9920929345176266,,,2.8999639624361393,2.2119651749720517,1.7683525864697314,,POINTS,85.0,Green,66.0,Yellow,62.0,Yellow,85.0,Green,Red,,,,,
2026-01-05,DET@OTT,Nikolas Matinpalo,OTT,D,,COOL,0.0,1.72,,19.9,37.0,,0.4706497581383187,,,1.8825990325532749,2.521235430688774,2.4483478342440375,,POINTS,40.0,Red,27.0,Red,29.0,Red,40.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Noah Laba,NYR,C,,COOL,0.0,3.18,,69.5,54.0,,1.1089813800657173,,,1.6018619934282585,2.3006725398557215,1.9052581869107135,,GOAL,65.0,Yellow,65.0,Yellow,64.0,Yellow,53.0,Gray,Red,,,,,
2026-01-05,DET@OTT,Shane Pinto,OTT,C,,WARM,1.41,6.41,5.0,86.3,63.7,0.0,2.520696898554306,,,3.855183491906586,2.521235430688774,2.4483478342440375,,GOAL,81.0,Green,81.0,Green,75.0,Green,64.0,Yellow,Red,,,,,
2026-01-05,ANA@WSH,Leo Carlsson,ANA,C,,HOT,5.13,9.13,4.0,89.6,96.3,0.0,1.8277932084938626,,,2.795448436520025,2.53865686440473,2.321588353365094,,POINTS,97.0,Green,84.0,Green,78.0,Green,97.0,Green,Red,,,,,
2026-01-05,SEA@CGY,Cale Fleury,SEA,D,,COOL,0.0,1.56,,13.0,19.1,,0.014423076923076924,,,0.036057692307692304,2.418980739040159,2.3092894883438277,,POINTS,27.0,Red,22.0,Red,24.0,Red,27.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Daniil Miromanov,CGY,D,,COOL,0.0,0.1,,1.8,7.3,,0.0,,,0.12295081967213115,2.4967343515718317,2.5311952019111033,,POINTS,18.0,Red,14.0,Red,16.0,Red,18.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Nazem Kadri,CGY,C,,HOT,2.55,8.55,6.0,88.0,95.3,0.0,1.7787049490818259,,,2.2727896571601107,2.4967343515718317,2.5311952019111033,,POINTS,90.0,Green,80.0,Green,77.0,Green,90.0,Green,Red,,,,,
2026-01-05,ANA@WSH,Declan Chisholm,WSH,D,,COOL,0.0,2.21,,10.9,31.4,,0.8703360464179225,,,2.3208961237811265,2.566977363515313,2.1870838881491346,,POINTS,36.0,Red,21.0,Red,23.0,Red,36.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Mikey Anderson,LAK,D,,COOL,0.0,1.98,,35.3,48.7,,0.631246712256707,,,2.074096340272037,2.4001480373485893,1.915233197375421,,POINTS,49.0,Red,39.0,Red,40.0,Red,49.0,Red,Red,,,,,
2026-01-05,DET@OTT,Andrew Copp,DET,C,,COOL,0.26,6.26,6.0,85.2,86.9,0.0,1.6071428571428572,,,2.5255102040816326,2.03697721571188,1.5773737929138458,,POINTS,78.0,Green,77.0,Green,75.0,Green,78.0,Green,Red,,,,,
2026-01-05,DET@OTT,Artem Zub,OTT,D,,COOL,0.0,2.77,,32.8,63.7,,1.023679040430152,,,2.791851928445869,2.521235430688774,2.4483478342440375,,POINTS,60.0,Gray,37.0,Red,38.0,Red,60.0,Gray,Red,,,,,
2026-01-05,UTA@NYR,Maveric Lamoureux,UTA,D,,COOL,0.0,2.28,,6.4,19.1,,0.01366120218579235,,,0.06830601092896176,2.3089910965539513,2.1589703372237854,,POINTS,27.0,Red,17.0,Red,19.0,Red,27.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Brian Dumoulin,LAK,D,,COOL,0.0,2.4,,30.8,59.1,,0.6288523444713398,,,1.796720984203828,2.4001480373485893,1.915233197375421,,POINTS,57.0,Gray,36.0,Red,37.0,Red,57.0,Gray,Red,,,,,
2026-01-05,SEA@CGY,Joel Farabee,CGY,L,,COOL,0.44,4.63,3.0,85.7,63.7,0.0,1.2354537796774092,,,1.7970236795307772,2.4967343515718317,2.5311952019111033,,GOAL,78.0,Green,78.0,Green,75.0,Green,64.0,Yellow,Red,,,,,
2026-01-05,ANA@WSH,Mikael Granlund,ANA,C,,COOL,0.0,6.26,,64.9,63.7,,2.5326845283461337,,,2.9547986164038225,2.53865686440473,2.321588353365094,,GOAL,61.0,Gray,61.0,Gray,60.0,Gray,60.0,Gray,Red,,,,,
2026-01-05,DET@OTT,Elmer Soderblom,DET,L,,COOL,0.0,1.83,,51.6,19.1,,0.6928406466512702,,,1.3856812933025404,2.03697721571188,1.5773737929138458,,GOAL,51.0,Gray,51.0,Gray,51.0,Gray,27.0,Red,Red,,,,,
2026-01-05,DET@OTT,Erik Gustafsson,DET,D,,COOL,0.0,0.3,,2.8,7.3,,0.0,,,0.0,2.03697721571188,1.5773737929138458,,POINTS,18.0,Red,15.0,Red,17.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Braden Schneider,NYR,D,,COOL,0.0,1.81,,33.1,48.7,,0.5710659898477157,,,1.794778825235678,2.3006725398557215,1.9052581869107135,,POINTS,49.0,Red,37.0,Red,38.0,Red,49.0,Red,Red,,,,,
2026-01-05,DET@OTT,Jacob Bernard-Docker,DET,D,,COOL,0.0,0.7,,21.1,19.1,,0.1781208252931572,,,1.7812082529315718,2.03697721571188,1.5773737929138458,,SOG,30.0,Red,28.0,Red,30.0,Red,27.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Tye Kartye,SEA,L,,COOL,0.0,1.81,,37.6,37.0,,1.1406844106463878,,,1.7110266159695817,2.418980739040159,2.3092894883438277,,GOAL,41.0,Red,41.0,Red,41.0,Red,40.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Jakob Chychrun,WSH,D,,WARM,1.69,6.69,5.0,90.4,85.1,0.0,1.5908756128869341,,,3.560531133604091,2.566977363515313,2.1870838881491346,,POINTS,81.0,Green,80.0,Green,78.0,Green,81.0,Green,Red,,,,,
2026-01-05,MIN@LAK,Ben Jones,MIN,C,,COOL,0.0,0.95,,34.3,7.3,,0.0,,,0.3561183104164606,2.2119651749720517,1.7683525864697314,,SOG,39.0,Red,38.0,Red,39.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Juuso Parssinen,NYR,C,,COOL,0.0,1.36,,21.7,19.1,,0.02418054809242343,,,0.04836109618484686,2.3006725398557215,1.9052581869107135,,SOG,30.0,Red,29.0,Red,30.0,Red,27.0,Red,Red,,,,,
2026-01-05,ANA@WSH,Sonny Milano,WSH,L,,COOL,0.0,2.48,,45.9,31.4,,2.122820318423048,,,3.335860500379075,2.566977363515313,2.1870838881491346,,GOAL,47.0,Red,47.0,Red,47.0,Red,36.0,Red,Red,,,,,
2026-01-05,SEA@CGY,John Hayden,SEA,C,,COOL,0.0,0.6,,7.2,7.3,,0.0,,,0.0,2.418980739040159,2.3092894883438277,,SOG,20.0,Red,18.0,Red,20.0,Red,18.0,Red,Red,,,,,
2026-01-05,UTA@NYR,Taylor Raddysh,NYR,R,,COOL,0.0,2.06,,56.8,37.0,,1.388942474632509,,,1.9445194644855126,2.3006725398557215,1.9052581869107135,,GOAL,55.0,Gray,55.0,Gray,55.0,Gray,40.0,Red,Red,,,,,
2026-01-05,MIN@LAK,Cody Ceci,LAK,D,,COOL,0.0,2.01,,36.4,48.7,,0.5959771542090887,,,1.5892724112242365,2.4001480373485893,1.915233197375421,,POINTS,49.0,Red,40.0,Red,41.0,Red,49.0,Red,Red,,,,,
2026-01-05,SEA@CGY,MacKenzie Weegar,CGY,D,,COOL,-5.32,3.68,9.0,47.1,73.6,0.0,0.8889287959055401,,,1.7778575918110802,2.4967343515718317,2.5311952019111033,,POINTS,55.0,Gray,45.0,Red,48.0,Red,55.0,Gray,Red,,,,,
2026-01-05,SEA@CGY,Vince Dunn,SEA,D,,WARM,1.96,4.96,3.0,54.6,82.5,0.0,0.5917993518388052,,,1.6908552909680146,2.418980739040159,2.3092894883438277,,POINTS,79.0,Green,56.0,Gray,53.0,Gray,79.0,Green,Red,,,,,
2026-01-05,DET@OTT,Nick Jensen,OTT,D,,COOL,0.0,2.45,,30.2,59.1,,1.0018645813040938,,,2.6048479113906438,2.521235430688774,2.4483478342440375,,POINTS,57.0,Gray,35.0,Red,36.0,Red,57.0,Gray,Red,,,,,
2026-01-05,ANA@WSH,Jackson LaCombe,ANA,D,,COOL,0.69,5.69,5.0,69.5,86.9,0.0,0.9982899662614965,,,2.5789157461755328,2.53865686440473,2.321588353365094,,POINTS,79.0,Green,64.0,Yellow,64.0,Yellow,79.0,Green,Red,,,,,
2026-01-05,ANA@WSH,Drew Helleson,ANA,D,,COOL,0.0,2.17,,20.3,54.0,,0.7369282957071003,,,2.737162241197801,2.53865686440473,2.321588353365094,,POINTS,53.0,Gray,28.0,Red,29.0,Red,53.0,Gray,Red,,,,,
2026-01-05,MIN@LAK,Mats Zuccarello,MIN,R,,COOL,-0.55,8.45,9.0,58.9,82.5,0.0,2.6126172826706755,,,2.9858483230522004,2.2119651749720517,1.7683525864697314,,POINTS,73.0,Yellow,54.0,Gray,56.0,Gray,73.0,Yellow,Red,,,,,
2026-01-05,ANA@WSH,Pierre-Luc Dubois,WSH,L,,COOL,0.0,1.23,,19.1,7.3,,0.0,,,0.04034065441506051,2.566977363515313,2.1870838881491346,,SOG,28.0,Red,27.0,Red,28.0,Red,18.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Brayden Pachal,CGY,D,,COOL,0.0,1.76,,18.4,31.4,,0.6797155264648499,,,2.03914657939455,2.4967343515718317,2.5311952019111033,,POINTS,36.0,Red,26.0,Red,28.0,Red,36.0,Red,Red,,,,,
2026-01-05,DET@OTT,John Leonard,DET,L,,COOL,0.0,4.54,,25.8,26.3,,0.025817555938037865,,,0.025817555938037865,2.03697721571188,1.5773737929138458,,SOG,33.0,Red,32.0,Red,33.0,Red,32.0,Red,Red,,,,,
2026-01-05,SEA@CGY,Chandler Stephenson,SEA,C,,COOL,-3.82,5.18,9.0,68.3,79.6,0.0,1.0766838138533317,,,1.7226941021653308,2.418980739040159,2.3092894883438277,,POINTS,63.0,Yellow,53.0,Gray,63.0,Yellow,63.0,Yellow,Red,,,,,
2026-01-05,ANA@WSH,John Carlson,WSH,D,,HOT,2.23,7.23,5.0,70.1,92.7,0.0,1.7359622803257608,,,3.568366909558508,2.566977363515313,2.1870838881491346,,POINTS,88.0,Green,64.0,Yellow,64.0,Yellow,88.0,Green,Red,,,,,
2026-01-05,ANA@WSH,Dylan Strome,WSH,C,,COOL,-1.95,8.05,10.0,82.9,94.4,0.0,2.0921717905503576,,,3.6613006334631253,2.566977363515313,2.1870838881491346,,POINTS,78.0,Green,70.0,Yellow,73.0,Yellow,78.0,Green,Red,,,,,
2026-01-05,ANA@WSH,Ryan Leonard,WSH,R,,COOL,-0.62,6.67,11.0,78.6,82.5,0.0,2.363367799113737,,,2.806499261447563,2.566977363515313,2.1870838881491346,,GOAL,70.0,Yellow,70.0,Yellow,70.0,Yellow,64.0,Yellow,Red,,,,,
2026-01-05,DET@OTT,Arthur Kaliyev,OTT,R,,COOL,0.0,6.95,,12.6,19.1,,0.0,,,0.0,2.521235430688774,2.4483478342440375,,POINTS,27.0,Red,22.0,Red,24.0,Red,27.0,Red,Red,,,,,
2026-01-05,DET@OTT,James van Riemsdyk,DET,L,,COOL,0.29,3.88,4.0,88.7,26.3,0.0,1.2178031218286378,,,1.5657468709225342,2.03697721571188,1.5773737929138458,,GOAL,80.0,Green,80.0,Green,77.0,Green,32.0,Red,Red,,,,,
