Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jared McCann,SEA,L,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,69.4,50.1,A1+A2,16.68,40.2,56.8,1.0,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,17,3.4,True,,,,,50.0,,,,,,,1.6291698991466252,0.9309542280837859,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,65.7,85.5,7.02,3.52,,,,,COOL,COOL,COOL,3.5,,COOL,Red,Red,Red,Red,56,60,78,56,GOAL,78,,,,,,,,,,False,False,2,,False,0,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Shane Wright,SEA,C,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,82.7,60.0,A1+A2,13.88,21.1,62.4,1.0,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,17,3.4,True,1.0,1.375,1.4,1.14,15.8,2.0,1.0,14.0,1.0,1.0,1.0,1.247086981167727,0.45348617497008253,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,57.8,85.5,4.38,2.33,11.4,2.38,1.33,-2.6,WARM,COOL,COOL,2.05,1.05,COOL,Red,Red,Red,Red,58,67,78,62,GOAL,78,0.0,0.0,4.0,9.0,,,,🥅 D:4,,False,False,1,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mark Stone,VGK,R,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,87.5,95.3,A1+A2,19.32,61.2,85.0,1.0,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,2.0,2.0,2.0,2.0,58.6,14.0,8.0,19.0,4.0,5.0,6.0,2.5197952666345858,0.9449232249879698,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,73.8,30.3,14.95,4.74,22.0,-0.41,-3.69,1.0,COOL,COOL,COOL,10.22,3.29,HOT,Green,Red,Red,Green,63,65,74,78,ASSISTS,78,0.0,0.0,1.0,2.0,,,,🅰️ D:0,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL",False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Dylan Cozens,OTT,C,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,92.8,86.8,A1+A2,17.56,47.8,81.7,1.0,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,15,3.0,True,2.5,2.375,2.4,2.465,78.3,4.0,1.0,23.0,1.0,0.0,3.0,1.1980033277870217,0.39933444259567386,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,56.1,58.6,7.42,3.2,27.12,3.42,2.2,1.65,HOT,WARM,WARM,4.22,1.22,COOL,Yellow,Red,Red,Yellow,77,75,73,76,POINTS,77,4.0,5.0,4.0,0.0,,,,🅿️ D:4,,False,False,1,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Owen Tippett,PHI,R,,Healthy,Unknown,,,2,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,93.4,70.7,A1+A2,16.48,35.9,74.0,1.0,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,11,2.2,False,3.0,3.125,3.0,3.0,92.1,5.0,4.0,36.0,2.0,1.0,1.0,2.146873402623956,0.8178565343329358,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,70.9,55.2,6.15,3.42,33.0,1.15,-0.58,-6.0,COOL,COOL,COOL,2.73,1.73,WARM,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,77,0,0,SOG,77,1.0,4.0,1.0,0.0,,,,🎯 D:0,,False,False,2,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Tomas Hertl,VGK,C,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,99.2,90.2,A1+A2,17.4,45.0,85.2,1.0,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,1.5,2.125,3.0,2.025,63.2,12.0,4.0,22.0,3.0,6.0,8.0,1.7694509497788187,0.5204267499349466,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,68.3,30.3,10.59,4.86,20.25,-2.37,0.86,-1.75,COOL,COOL,COOL,5.25,-3.23,COOL,Green,Red,Red,Green,59,71,77,67,GOAL,77,0.0,0.0,0.0,0.0,,,,🥅 D:0,,False,False,3,,False,0,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Eeli Tolvanen,SEA,R,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,79.0,85.3,A1+A2,16.31,34.0,72.2,1.0,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,17,3.4,True,2.0,2.25,2.0,2.0,58.6,7.0,3.0,25.0,1.0,0.0,4.0,1.1795192565454382,0.6433741399338755,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,55.9,85.5,6.36,2.17,20.0,-0.64,-0.83,-5.0,COOL,COOL,COOL,4.19,0.19,COOL,Yellow,Red,Red,Yellow,64,67,69,76,ASSISTS,76,0.0,7.0,0.0,2.0,,,,🅰️ D:7,,False,False,1,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Brady Tkachuk,OTT,L,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,87.9,73.7,A1+A2,17.62,48.8,75.1,1.0,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,15,3.0,True,3.0,3.25,3.6,3.21,96.1,5.0,2.0,35.0,2.0,0.0,3.0,2.2445056372421677,0.5611264093105419,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,71.9,58.6,10.05,5.34,35.31,5.05,2.85,-2.9,HOT,HOT,COOL,5.72,2.2,WARM,Yellow,Yellow,Red,Yellow,69,76,71,74,SOG,76,2.0,5.0,2.0,0.0,,,,🎯 D:0,,False,False,3,,False,3,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Tim Sttzle,OTT,C,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,94.8,96.3,A1+A2,20.77,67.5,89.8,1.0,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,15,3.0,True,2.0,2.0,2.0,2.0,58.6,8.0,2.0,22.0,0.0,3.0,6.0,2.3635695152056306,0.850885025474027,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,73.1,58.6,10.55,3.95,22.0,1.59,1.59,-2.0,WARM,WARM,COOL,6.6,0.0,COOL,Green,Red,Red,Green,74,74,74,76,ASSISTS,76,0.0,0.0,8.0,0.0,,,,🅰️ D:0,,False,False,4,,False,1,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Christian Dvorak,PHI,C,,Healthy,Unknown,,,2,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,90.5,86.8,A1+A2,17.44,45.9,80.3,1.0,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,11,2.2,False,3.0,2.625,2.4,2.79,85.5,6.0,3.0,27.0,1.0,3.0,3.0,1.997613961102017,0.8989262824959077,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,70.5,55.2,7.47,3.36,30.69,1.47,0.05,0.9,COOL,COOL,COOL,4.42,1.42,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,75,0,0,SOG,75,0.0,1.0,0.0,1.0,,,,🎯 D:1,,False,False,2,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Artemi Panarin,NYR,L,⭐ STAR,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,91.0,98.2,A1+A2,20.82,68.4,89.0,1.0,STAR,False,True,23.6403434921704,2.230931133187405,31.3,31.3,12,2.4,False,3.0,2.75,3.0,3.0,92.1,14.0,3.0,28.0,2.0,7.0,11.0,2.359933572240189,0.7866445240800629,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,72.6,15.6,11.35,3.22,33.0,-3.68,-0.07,2.0,COOL,COOL,WARM,8.13,-3.61,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,74,0,0,SOG,74,0.0,0.0,4.0,2.0,,,,🎯 D:2,,False,False,3,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mitch Marner,VGK,R,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,80.6,98.8,A1+A2,20.13,65.1,83.8,1.0,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,2.0,2.0,1.6,1.8599999999999999,49.3,10.0,3.0,21.0,1.0,5.0,7.0,2.7449846186206717,1.1358557042568296,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,74.5,30.3,11.43,2.43,20.46,0.39,-0.79,-2.4,COOL,COOL,COOL,9.0,1.18,COOL,Green,Red,Red,Green,67,60,59,74,ASSISTS,74,1.0,1.0,1.0,0.0,,,,🅰️ D:1,,False,False,4,,False,0,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Josh Doan,BUF,R,,Healthy,Unknown,,,7,0.0,,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,94.7,82.3,A1+A2,16.11,33.5,78.1,1.0,NONE,False,False,27.189329563440232,2.5532523011202115,79.2,93.5,23,4.6,True,2.0,1.75,1.2,1.72,39.5,6.0,4.0,17.0,3.0,1.0,2.0,2.1068648680283255,0.737402703809914,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,70.7,48.3,7.28,3.64,17.2,1.28,-0.36,0.2,COOL,COOL,COOL,3.64,1.64,WARM,Yellow,Red,Red,Yellow,59,74,74,68,SOG,74,1.0,1.0,2.0,5.0,,,,🎯 D:5,,False,False,3,,False,2,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jaden Schwartz,SEA,L,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,73.9,50.1,A1+A2,17.25,42.1,59.2,1.0,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,17,3.4,True,1.5,1.75,2.0,1.675,36.8,4.0,3.0,21.0,0.0,0.0,1.0,1.382223075446343,0.5183336532923786,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,60.9,85.5,6.06,3.26,16.75,2.06,0.26,-4.25,WARM,COOL,COOL,2.8,1.8,WARM,Red,Red,Red,Red,62,62,73,66,GOAL,73,5.0,8.0,5.0,3.0,,,,🥅 D:5,,False,False,1,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Kevin Fiala,LAK,L,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,93.1,79.4,A1+A2,19.06,59.3,81.6,1.0,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,3.0,2.625,2.4,2.79,85.5,8.0,4.0,25.0,2.0,1.0,4.0,1.4253192121152134,0.35632980302880335,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,61.4,29.2,6.59,3.59,30.69,-1.41,-0.74,2.9,COOL,COOL,HOT,3.33,-0.67,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,73,0,0,SOG,73,3.0,3.0,3.0,2.0,,,,🎯 D:2,,False,False,0,,False,1,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Alex Tuch,BUF,R,,Healthy,Unknown,,,7,0.0,,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,89.1,91.4,A1+A2,18.55,53.1,82.7,1.0,NONE,False,False,27.189329563440232,2.5532523011202115,79.2,93.5,23,4.6,True,2.0,2.5,2.6,2.21,71.1,8.0,4.0,26.0,3.0,2.0,4.0,2.9201980364185616,0.8055718721154653,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,75.0,48.3,8.83,2.91,24.31,0.03,-1.09,-3.9,COOL,COOL,COOL,5.63,1.12,COOL,Green,Red,Red,Green,62,73,72,72,SOG,73,0.0,1.0,0.0,3.0,,,,🎯 D:3,,False,False,3,,False,2,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Dawson Mercer,NJD,C,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,89.7,82.3,A1+A2,18.57,53.6,79.9,1.0,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,12,2.4,False,2.0,2.125,2.0,2.0,58.6,5.0,2.0,22.0,2.0,1.0,3.0,1.5414840562188303,0.6347287290312831,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,63.5,74.9,6.27,2.79,20.0,1.27,0.79,-2.0,COOL,COOL,COOL,3.48,0.48,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,73,0,0,SOG,73,0.0,0.0,0.0,2.0,,,,🎯 D:2,,False,False,1,,False,2,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Vince Dunn,SEA,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,58.5,86.8,A1+A2,22.45,74.6,71.6,1.0,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,17,3.4,True,1.0,1.375,2.0,1.35,23.7,6.0,1.0,15.0,1.0,4.0,5.0,0.6728832215322631,0.14952960478494734,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,42.2,85.5,5.56,1.14,13.5,-0.44,0.14,-1.5,COOL,COOL,COOL,4.86,-0.58,COOL,Yellow,Red,Red,Yellow,70,54,63,72,ASSISTS,72,2.0,2.0,4.0,0.0,,,,🅰️ D:2,,False,False,0,,False,0,
