Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jared McCann,SEA,L,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,69.4,50.1,A1+A2,16.68,40.2,56.8,1.01,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,,,,,50.0,,,,,,,1.6291698991466252,0.9309542280837859,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,65.7,85.5,7.1,3.56,,,,,COOL,COOL,COOL,3.54,,COOL,Red,Red,Red,Red,57,60,78,56,GOAL,78,,,,,,,,,,False,False,2,,False,0,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Shane Wright,SEA,C,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,82.7,60.0,A1+A2,13.88,21.1,62.4,1.02,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,1.0,1.375,1.4,1.14,15.8,2.0,1.0,14.0,1.0,1.0,1.0,1.247086981167727,0.45348617497008253,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,57.8,85.5,4.48,2.39,11.4,2.48,1.39,-2.6,WARM,COOL,COOL,2.09,1.09,COOL,Red,Red,Red,Red,59,67,78,62,GOAL,78,0.0,0.0,4.0,9.0,,,,🥅 D:4,,False,False,1,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Jack Eichel,VGK,C,⭐ STAR,Healthy,Unknown,,,5,1.0,🟢 ROLE+,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,89.2,97.9,A1+A2,21.27,71.3,88.7,1.07,STAR,False,True,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,3.0,2.875,3.8,3.2800000000000002,99.3,14.0,5.0,31.0,4.0,3.0,9.0,2.553417856192925,0.8511392853976416,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,74.0,30.3,12.89,3.63,32.8,-1.11,-1.37,1.8,COOL,COOL,WARM,9.25,0.25,COOL,Green,Yellow,Yellow,Green,67,77,78,75,GOAL,78,0.0,2.0,0.0,0.0,,,,🥅 D:0,🎯 SOG EARNED,False,False,4,,True,3,"SI,REG,VOL"
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Owen Tippett,PHI,R,,Healthy,Unknown,,,2,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,93.4,70.7,A1+A2,16.48,35.9,74.0,1.04,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,3.0,3.125,3.0,3.0,92.1,5.0,4.0,36.0,2.0,1.0,1.0,2.146873402623956,0.8178565343329358,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,70.9,55.2,6.41,3.57,30.0,1.41,-0.43,-6.0,COOL,COOL,COOL,2.84,1.84,WARM,Yellow,Yellow,Yellow,Yellow,56,77,77,67,SOG,77,1.0,4.0,1.0,0.0,,,,🎯 D:0,,False,False,2,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Tomas Hertl,VGK,C,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,99.2,90.2,A1+A2,17.4,45.0,85.2,1.06,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,1.5,2.125,3.0,2.025,63.2,12.0,4.0,22.0,3.0,6.0,8.0,1.7694509497788187,0.5204267499349466,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,68.3,30.3,10.24,5.17,20.25,-1.76,1.17,-1.75,COOL,COOL,COOL,5.07,-2.93,COOL,Green,Red,Red,Green,59,71,77,67,GOAL,77,0.0,0.0,0.0,0.0,,,,🥅 D:0,,False,False,3,,False,0,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Eeli Tolvanen,SEA,R,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,79.0,85.3,A1+A2,16.31,34.0,72.2,1.04,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,2.0,2.25,2.0,2.0,58.6,7.0,3.0,25.0,1.0,0.0,4.0,1.1795192565454382,0.6433741399338755,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,55.9,85.5,6.61,2.26,20.0,-0.39,-0.74,-5.0,COOL,COOL,COOL,4.35,0.35,COOL,Yellow,Red,Red,Yellow,64,67,69,76,ASSISTS,76,0.0,7.0,0.0,2.0,,,,🅰️ D:7,,False,False,1,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Brady Tkachuk,OTT,L,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,87.9,73.7,A1+A2,17.62,48.8,75.1,1.04,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,3.0,3.25,3.6,3.21,96.1,5.0,2.0,35.0,2.0,0.0,3.0,2.2445056372421677,0.5611264093105419,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,71.9,58.6,10.5,5.07,32.1,5.5,3.07,-2.9,HOT,HOT,COOL,5.43,2.43,WARM,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,76,0,0,SOG,76,2.0,5.0,2.0,0.0,,,,🎯 D:0,,False,False,3,,False,3,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Travis Konecny,PHI,R,,Healthy,Unknown,,,2,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,88.2,93.3,A1+A2,18.83,56.5,83.6,1.06,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,2.5,2.25,2.2,2.395,75.0,8.0,4.0,23.0,2.0,1.0,4.0,2.3372196824194553,0.6816890740390078,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,72.4,55.2,8.93,3.01,23.95,0.93,-0.99,0.95,COOL,COOL,COOL,5.92,1.92,WARM,Green,Red,Red,Yellow,68,72,70,76,ASSISTS,76,1.0,2.0,1.0,2.0,,,,🅰️ D:2,,False,False,3,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Dylan Cozens,OTT,C,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,92.8,86.8,A1+A2,17.56,47.8,81.7,1.06,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,2.5,2.375,2.4,2.465,78.3,4.0,1.0,23.0,1.0,0.0,3.0,1.1980033277870217,0.39933444259567386,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,56.1,58.6,7.85,3.38,24.65,3.85,2.38,1.65,HOT,WARM,WARM,4.46,1.46,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,75,0,0,SOG,75,4.0,5.0,4.0,0.0,,,,🎯 D:0,,False,False,1,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Christian Dvorak,PHI,C,,Healthy,Unknown,,,2,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,90.5,86.8,A1+A2,17.44,45.9,80.3,1.06,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,3.0,2.625,2.4,2.79,85.5,6.0,3.0,27.0,1.0,3.0,3.0,1.997613961102017,0.8989262824959077,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,70.5,55.2,7.88,3.21,27.9,1.88,0.21,0.9,WARM,COOL,COOL,4.66,1.66,WARM,Yellow,Yellow,Yellow,Yellow,67,75,67,72,SOG,75,0.0,1.0,0.0,1.0,,,,🎯 D:1,,False,False,2,,False,0,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mitch Marner,VGK,R,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,80.6,98.8,A1+A2,20.13,65.1,83.8,1.06,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,2.0,2.0,1.6,1.8599999999999999,49.3,10.0,3.0,21.0,1.0,5.0,7.0,2.7449846186206717,1.1358557042568296,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,74.5,30.3,11.02,2.34,18.6,1.02,-0.66,-2.4,COOL,COOL,COOL,8.68,1.68,WARM,Green,Red,Red,Green,69,60,59,75,ASSISTS,75,1.0,1.0,1.0,0.0,,,,🅰️ D:1,,False,False,4,,False,0,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Artemi Panarin,NYR,L,⭐ STAR,Healthy,Unknown,,,4,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,91.0,98.2,A1+A2,20.82,68.4,89.0,1.07,STAR,False,True,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,3.0,2.75,3.0,3.0,92.1,14.0,3.0,28.0,2.0,7.0,11.0,2.359933572240189,0.7866445240800629,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,72.6,15.6,11.04,3.13,30.0,-2.96,0.13,2.0,COOL,COOL,WARM,7.91,-3.09,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,74,0,0,SOG,74,0.0,0.0,4.0,2.0,,,,🎯 D:2,,False,False,3,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Drake Batherson,OTT,R,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,90.8,93.3,A1+A2,18.17,51.2,83.8,1.06,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,2.5,2.5,2.4,2.465,78.3,6.0,3.0,25.0,1.0,2.0,3.0,2.363081138160336,0.616455949085305,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,72.8,58.6,9.4,3.34,24.65,3.4,0.34,-0.35,HOT,COOL,COOL,6.06,3.06,HOT,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,74,0,0,SOG,74,0.0,0.0,1.0,2.0,,,,🎯 D:2,,False,False,4,,False,2,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Tim Sttzle,OTT,C,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,94.8,96.3,A1+A2,20.77,67.5,89.8,1.07,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,2.0,2.0,2.0,2.0,58.6,8.0,2.0,22.0,0.0,3.0,6.0,2.3635695152056306,0.850885025474027,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,73.1,58.6,10.28,3.85,20.0,2.28,1.85,-2.0,WARM,WARM,COOL,6.43,0.43,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,74,0,0,SOG,74,0.0,0.0,8.0,0.0,,,,🎯 D:0,,False,False,4,,False,1,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Josh Doan,BUF,R,,Healthy,Unknown,,,6,0.0,,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,94.7,82.3,A1+A2,16.11,33.5,78.1,1.05,NONE,False,False,27.189329563440232,2.5532523011202115,79.2,93.5,19,3.8,True,2.0,1.75,1.2,1.72,39.5,6.0,4.0,17.0,3.0,1.0,2.0,2.1068648680283255,0.737402703809914,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,70.7,48.3,7.65,3.83,17.2,1.65,-0.17,0.2,WARM,COOL,COOL,3.82,1.82,WARM,Yellow,Red,Red,Yellow,61,74,74,68,SOG,74,1.0,1.0,2.0,5.0,,,,🎯 D:5,,False,False,3,,False,2,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jaden Schwartz,SEA,L,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,73.9,50.1,A1+A2,17.25,42.1,59.2,1.02,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,1.5,1.75,2.0,1.675,36.8,4.0,3.0,21.0,0.0,0.0,1.0,1.382223075446343,0.5183336532923786,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,60.9,85.5,6.17,3.32,16.75,2.17,0.32,-4.25,WARM,COOL,COOL,2.85,1.85,WARM,Red,Red,Red,Red,63,62,73,66,GOAL,73,5.0,8.0,5.0,3.0,,,,🥅 D:5,,False,False,1,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Kevin Fiala,LAK,L,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,93.1,79.4,A1+A2,19.06,59.3,81.6,1.06,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,3.0,2.625,2.4,2.79,85.5,8.0,4.0,25.0,2.0,1.0,4.0,1.4253192121152134,0.35632980302880335,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,61.4,29.2,6.97,3.44,27.9,-1.03,-0.56,2.9,COOL,COOL,HOT,3.52,-0.48,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,73,0,0,SOG,73,3.0,3.0,3.0,2.0,,,,🎯 D:2,,False,False,0,,False,1,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Alex Tuch,BUF,R,,Healthy,Unknown,,,6,0.0,,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,89.1,91.4,A1+A2,18.55,53.1,82.7,1.06,NONE,False,False,27.189329563440232,2.5532523011202115,79.2,93.5,19,3.8,True,2.0,2.5,2.6,2.21,71.1,8.0,4.0,26.0,3.0,2.0,4.0,2.9201980364185616,0.8055718721154653,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,75.0,48.3,8.5,3.09,22.1,0.5,-0.91,-3.9,COOL,COOL,COOL,5.42,1.42,COOL,Green,Red,Red,Green,64,73,72,73,ASSISTS,73,0.0,1.0,0.0,3.0,,,,🅰️ D:1,,False,False,3,,False,2,
