Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Andrew Agozzino,UTA,L,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,2.0,7.4,A1+A2,368.0,0.7,3.6,0.944,NONE,False,False,27.399304988688574,2.663246029339739,75.3,91.8,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.4355116468775493,2.583159612072872,50.0,57.1,27.8,57.1,0.05,0.05,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,19,28,19,30,ASSISTS,30,,,,,False,False,1,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Hugh McGing,STL,L,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,11.4,19.2,A1+A2,652.33,17.8,15.4,0.958,NONE,False,False,23.98259766156077,2.2688298740143207,9.5,43.1,,,,,50.0,,,,,,,0.06525285481239804,0.03262642740619902,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.4,34.5,31.4,4.25,1.05,,,,,COOL,COOL,COOL,3.19,,COOL,Red,Red,Red,Red,24,29,23,30,ASSISTS,30,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Matt Luff,STL,R,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,13.3,7.4,A1+A2,548.0,7.9,10.2,0.952,NONE,False,False,23.98259766156077,2.2688298740143207,9.5,43.1,,,,,50.0,,,,,,,0.02225519287833828,0.0,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.4,32.9,31.4,0.76,0.76,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,17,29,23,23,SOG,29,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Parker Ford,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,22.8,19.2,A1+A2,589.09,12.5,19.5,0.963,NONE,False,False,24.469425101599448,2.2296266368800057,43.8,8.9,,,,,50.0,,,,,,,0.010422094841063054,0.010422094841063054,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,31.2,17.2,1.72,0.85,,,,,COOL,COOL,COOL,0.88,,COOL,Red,Red,Red,Red,21,29,26,25,SOG,29,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Colin Miller,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,17.1,19.2,A1+A2,866.29,44.7,23.4,0.968,NONE,False,False,24.469425101599448,2.2296266368800057,43.8,8.9,,,,,50.0,,,,,,,0.3195171740481051,0.3195171740481051,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,36.2,17.2,1.09,0.4,,,,,COOL,COOL,COOL,0.69,,COOL,Red,Red,Red,Red,24,29,24,27,SOG,29,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ethan Del Mastro,CHI,D,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.9157175398633257,2.3519648264719644,10.2,Confirmed,dailyfaceoff_name_and_stats,4.3,7.4,A1+A2,981.0,61.2,16.8,0.96,NONE,False,False,24.311502585923712,2.2438636832415337,27.0,25.7,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.5572542620152356,2.409439226332373,50.0,53.0,27.8,53.0,0.29,0.29,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,29,19,27,SOG,29,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Elias Salomonsson,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,14.9,7.4,A1+A2,883.75,47.4,18.8,0.963,NONE,False,False,24.469425101599448,2.2296266368800057,43.8,8.9,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,27.8,17.2,1.13,1.13,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,18,28,23,20,SOG,28,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Aleksanteri Kaskimaki,STL,C,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,7.8,7.4,A1+A2,623.6,14.5,9.0,0.951,NONE,False,False,23.98259766156077,2.2688298740143207,9.5,43.1,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.4,27.8,31.4,0.32,0.32,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,17,27,20,23,SOG,27,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Nikita Chibrikov,WPG,R,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,14.9,7.4,A1+A2,551.75,8.6,11.0,0.953,NONE,False,False,24.469425101599448,2.2296266368800057,43.8,8.9,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,27.8,17.2,0.56,0.56,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,15,25,21,18,SOG,25,,,,,False,False,0,
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Kevin Korchinski,CHI,D,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.9157175398633257,2.3519648264719644,10.2,Confirmed,dailyfaceoff_name_and_stats,0.8,7.4,A1+A2,833.0,37.5,10.5,0.953,NONE,False,False,24.311502585923712,2.2438636832415337,27.0,25.7,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.5572542620152356,2.409439226332373,50.0,53.0,27.8,53.0,0.0,0.0,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,19,25,15,25,ASSISTS,25,,,,,False,False,0,
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Hunter Skinner,STL,D,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Confirmed,dailyfaceoff_name_and_stats,0.8,7.4,A1+A2,645.0,17.1,6.4,0.948,NONE,False,False,23.98259766156077,2.2688298740143207,9.5,43.1,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.2725470531986844,1.8471441565408027,50.0,31.4,27.8,31.4,0.0,0.0,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,18,23,16,23,ASSISTS,23,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Brad Lambert,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,9.3,7.4,A1+A2,541.5,5.3,7.8,0.949,NONE,False,False,24.469425101599448,2.2296266368800057,43.8,8.9,,,,,50.0,,,,,,,0.028089887640449437,0.0,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,33.6,17.2,0.52,0.52,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,15,22,18,18,SOG,22,,,,,False,False,0,
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Danil Zhilkin,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9052924791086351,2.5019930091371805,28.7,Confirmed,dailyfaceoff_name_and_stats,5.5,7.4,A1+A2,521.0,3.3,5.7,0.947,NONE,False,False,24.469425101599448,2.2296266368800057,43.8,8.9,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.2100835040176463,1.7299511580274145,50.0,17.2,27.8,17.2,0.43,0.43,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,14,20,15,18,SOG,20,,,,,False,False,0,
