Date,Game,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,Med10_SOG,Trim10_SOG,Avg5_SOG,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,i5v5_oiGF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result
2026-01-05,UTA@NYR,Nick DeSimone,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,23.6,19.1,,,,,,,,,0.7211538461538461,,,2.4038461538461537,,,,50.0,47.6,50.0,1.2,0.61,,,,,COOL,COOL,COOL,Red,Red,Red,31,32,31,SOG,32,,,
2026-01-05,ANA@WSH,Ivan Miroshnichenko,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,11.2,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,1.65,1.65,,,,,COOL,COOL,COOL,Red,Red,Red,23,31,29,SOG,31,,,
2026-01-05,UTA@NYR,Jaroslav Chmelar,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,14.9,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.78,0.78,,,,,COOL,COOL,COOL,Red,Red,Red,22,31,29,SOG,31,,,
2026-01-05,SEA@CGY,Zayne Parekh,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,16.9,19.1,,,,,,,,,0.0,,,0.03167062549485352,,,,50.0,29.3,50.0,1.46,0.55,,,,,COOL,COOL,COOL,Red,Red,Red,28,31,29,SOG,31,,,
2026-01-05,UTA@NYR,Dmitri Simashev,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,22.1,19.1,,,,,,,,,0.16787129867101888,,,1.1750990906971321,,,,50.0,35.3,50.0,0.8,0.39,,,,,COOL,COOL,COOL,Red,Red,Red,28,31,30,SOG,31,,,
2026-01-05,MIN@LAK,Daemon Hunt,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,7.6,26.3,,,,,,,,,0.007265681763138775,,,0.021797045289416325,,,,50.0,30.5,50.0,1.82,0.16,,,,,COOL,COOL,COOL,Red,Red,Red,31,23,21,POINTS,31,,,
2026-01-05,DET@OTT,Xavier Bourgault,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,13.0,7.3,,,,,,,,,0.0,,,0.1488833746898263,,,,50.0,30.5,50.0,4.0,4.0,,,,,COOL,COOL,COOL,Red,Red,Red,23,30,28,SOG,30,,,
2026-01-05,DET@OTT,Arthur Kaliyev,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,12.6,19.1,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,6.95,1.95,,,,,COOL,COOL,COOL,Red,Red,Red,29,30,28,SOG,30,,,
2026-01-05,SEA@CGY,Oscar Fisker Molgaard,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,4.2,19.1,,,,,,,,,0.08333333333333333,,,0.08333333333333333,,,,50.0,34.1,50.0,5.35,0.35,,,,,COOL,COOL,COOL,Red,Red,Red,30,24,22,POINTS,30,,,
2026-01-05,SEA@CGY,Jake Bean,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,15.4,19.1,,,,,,,,,0.4951856946354883,,,1.7331499312242091,,,,50.0,39.7,50.0,0.93,0.31,,,,,COOL,COOL,COOL,Red,Red,Red,30,30,28,POINTS,30,,,
2026-01-05,ANA@WSH,Bogdan Trineyev,WSH,R,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,6.4,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.7,0.7,,,,,COOL,COOL,COOL,Red,Red,Red,23,29,26,SOG,29,,,
2026-01-05,ANA@WSH,Dylan McIlrath,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,7.6,7.3,,,,,,,,,0.0,,,0.018242626938279112,,,,50.0,28.4,50.0,0.38,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,23,29,27,SOG,29,,,
2026-01-05,DET@OTT,Kurtis MacDermid,OTT,L,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,3.4,19.1,,,,,,,,,0.015710919088766692,,,0.015710919088766692,,,,50.0,31.1,50.0,0.66,0.03,,,,,COOL,COOL,COOL,Red,Red,Red,29,25,23,POINTS,29,,,
2026-01-05,SEA@CGY,Cale Fleury,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,13.0,19.1,,,,,,,,,0.014423076923076924,,,0.036057692307692304,,,,50.0,32.2,50.0,1.56,0.44,,,,,COOL,COOL,COOL,Red,Red,Red,29,29,27,POINTS,29,,,
2026-01-05,SEA@CGY,Matvei Gridin,CGY,R,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,13.4,7.3,,,,,,,,,0.01913265306122449,,,0.05739795918367347,,,,50.0,33.1,50.0,1.02,1.02,,,,,COOL,COOL,COOL,Red,Red,Red,23,29,27,SOG,29,,,
2026-01-05,SEA@CGY,Dryden Hunt,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,13.0,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,2.0,2.0,,,,,COOL,COOL,COOL,Red,Red,Red,22,29,27,SOG,29,,,
2026-01-05,UTA@NYR,Olli Mtt,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,11.9,19.1,,,,,,,,,0.26825633383010433,,,1.8777943368107302,,,,50.0,40.2,50.0,0.72,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,29,26,24,POINTS,29,,,
2026-01-05,MIN@LAK,Nicolas Aube-Kubel,MIN,R,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,17.3,19.1,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,4.1,1.6,,,,,COOL,COOL,COOL,Red,Red,Red,27,29,27,SOG,29,,,
2026-01-05,UTA@NYR,Alexander Kerfoot,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,15.5,7.3,,,,,,,,,0.018214936247723135,,,0.018214936247723135,,,,50.0,31.3,50.0,0.83,0.83,,,,,COOL,COOL,COOL,Red,Red,Red,21,28,26,SOG,28,,,
2026-01-05,UTA@NYR,Maveric Lamoureux,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,6.4,19.1,,,,,,,,,0.01366120218579235,,,0.06830601092896176,,,,50.0,32.6,50.0,2.28,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,28,23,21,POINTS,28,,,
2026-01-05,DET@OTT,Erik Gustafsson,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,2.8,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.3,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,23,27,24,SOG,27,,,
2026-01-05,SEA@CGY,Hunter Brzustewicz,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,9.7,7.3,,,,,,,,,0.0,,,0.03236682400539447,,,,50.0,29.4,50.0,0.28,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,22,27,25,SOG,27,,,
2026-01-05,MIN@LAK,Matt Kiersted,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,3.1,19.1,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,3.47,0.13,,,,,COOL,COOL,COOL,Red,Red,Red,27,21,19,POINTS,27,,,
2026-01-05,SEA@CGY,John Hayden,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,7.2,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.6,0.6,,,,,COOL,COOL,COOL,Red,Red,Red,22,26,24,SOG,26,,,
2026-01-05,MIN@LAK,David Jiricek,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,11.7,7.3,,,,,,,,,0.0,,,2.307507411265123,,,,50.0,38.5,50.0,0.19,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,23,26,24,SOG,26,,,
2026-01-05,ANA@WSH,Sam Colangelo,ANA,R,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,12.3,7.3,,,,,,,,,0.014756517461878997,,,0.029513034923757994,,,,50.0,31.8,50.0,0.54,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,21,26,24,SOG,26,,,
2026-01-05,UTA@NYR,Justin Dowling,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,1.8,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,22,24,21,SOG,24,,,
2026-01-05,DET@OTT,Dennis Gilbert,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,0.7,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.0,0.0,,,,,COOL,COOL,COOL,Red,Red,Red,22,23,21,SOG,23,,,
2026-01-05,SEA@CGY,Daniil Miromanov,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,1.8,7.3,,,,,,,,,0.0,,,0.12295081967213115,,,,50.0,30.5,50.0,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,22,23,20,SOG,23,,,
2026-01-05,UTA@NYR,Kevin Rooney,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,5.9,7.3,,,,,,,,,0.10273972602739725,,,0.10273972602739725,,,,50.0,34.3,50.0,1.3,1.3,,,,,COOL,COOL,COOL,Red,Red,Red,22,23,20,SOG,23,,,
2026-01-05,MIN@LAK,Samuel Helenius,LAK,C,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,5.9,7.3,,,,,,,,,0.01309757694826457,,,0.02619515389652914,,,,50.0,31.1,50.0,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,21,23,20,SOG,23,,,
2026-01-05,MIN@LAK,Jacob Moverare,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,3.8,7.3,,,,,,,,,0.0,,,0.025756600128783,,,,50.0,28.8,50.0,0.08,0.08,,,,,COOL,COOL,COOL,Red,Red,Red,21,21,19,POINTS,21,,,
2026-01-05,MIN@LAK,Carson Lambos,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,3.8,7.3,,,,,,,,,0.0,,,0.11070110701107011,,,,50.0,30.4,50.0,0.6,0.6,,,,,COOL,COOL,COOL,Red,Red,Red,21,21,19,POINTS,21,,,
2026-01-05,UTA@NYR,Andrew Agozzino,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,1.8,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.05,0.05,,,,,COOL,COOL,COOL,Red,Red,Red,20,20,18,POINTS,20,,,
2026-01-05,MIN@LAK,Hunter Haight,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,0.7,7.3,,,,,,,,,0.0,,,0.0,,,,50.0,27.5,50.0,0.0,0.0,,,,,COOL,COOL,COOL,Red,Red,Red,20,20,17,POINTS,20,,,
