Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Goal,Goal_ProofCount,Goal_Why,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,Connor McDavid,EDM,C,👑 ELITE,Healthy,Unknown,,,2,1.0,🟢 ROLE+,VAN,Nikita Tolopilo,0.8943661971830986,3.504900369961706,71.9,Confirmed,dailyfaceoff_name_and_stats,100.0,100.0,A1+A2,22.93,76.0,95.2,1.25,ELITE,True,False,27.253855481943805,2.598858599214859,71.1,79.7,14,2.8,True,5.0,5.25,4.0,4.65,100.0,15.0,7.0,53.0,2.0,5.0,8.0,2.446532080751549,0.7195682590445732,,,0.0,2.7433989193597714,2.56906922214293,50.0,79.7,73.0,79.7,27.99,9.68,62.78,5.73,0.17,-6.5,HOT,COOL,COOL,18.31,5.56,HOT,Green,Green,Green,Green,94,91,95,96,ASSISTS,96,1.0,1.0,3.0,0.0,,,,🅰️ D:1,🔥 | 🥅 GOAL EARNED | 🅰️ ASSISTS EARNED | 🎯 SOG EARNED,True,True,4,"iXG,SOG,REG,G",True,4,"iXA,v2,xGF,VOL",True,3,"SI,VOL,G"
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,Zach Hyman,EDM,L,,Healthy,Unknown,,,2,0.0,,VAN,Nikita Tolopilo,0.8943661971830986,3.504900369961706,71.9,Confirmed,dailyfaceoff_name_and_stats,97.5,66.7,A1+A2,20.11,65.4,80.3,1.12,NONE,False,False,27.253855481943805,2.598858599214859,71.1,79.7,14,2.8,True,3.5,3.375,3.2,3.3949999999999996,93.0,8.0,6.0,35.0,4.0,1.0,2.0,1.7243920412675018,0.39793662490788506,,,0.0,2.7433989193597714,2.56906922214293,50.0,79.7,65.7,79.7,12.62,7.94,37.35,3.47,1.22,-1.05,HOT,COOL,COOL,4.68,2.25,WARM,Red,Green,Green,Red,69,86,95,73,GOAL,95,1.0,2.0,1.0,0.0,,,,🥅 D:1,🥅 GOAL EARNED,False,True,3,"iXG,SOG,G",False,2,,False,2,
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,Auston Matthews,TOR,C,⭐ STAR,Healthy,Unknown,,,5,0.0,,WPG,Connor Hellebuyck,0.9010416666666666,2.7256425582785417,40.9,Confirmed,dailyfaceoff_name_and_stats,97.9,78.2,A1+A2,20.83,68.9,85.2,1.18,STAR,False,True,24.866920152091254,2.25830164765526,29.5,17.0,17,3.4,True,4.5,4.0,2.6,3.835,97.3,15.0,9.0,42.0,2.0,2.0,6.0,2.1400325657129566,0.46522447080716445,,,0.0,2.6457350003699047,3.062809795072871,50.0,81.5,70.8,81.5,11.0,7.7,51.77,-5.0,-3.3,-3.65,COOL,COOL,COOL,4.73,-1.7,COOL,Yellow,Green,Green,Yellow,61,93,80,71,SOG,93,0.0,2.0,0.0,3.0,,,,🎯 D:3,🎯 SOG EARNED,False,False,2,,False,2,,True,3,"SI,REG,VOL"
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,Jack Eichel,VGK,C,👑 ELITE,Healthy,Unknown,,,5,1.0,🟢 ROLE+,NSH,Justus Annunen,0.8817567567567568,3.171806167400881,79.9,Unconfirmed,dailyfaceoff_name_and_stats,89.7,98.9,A1+A2,21.29,71.3,89.3,1.23,ELITE,True,False,26.032691956317024,2.3763369829512713,36.8,48.3,25,5.0,True,3.5,3.25,4.8,3.955,99.1,17.0,5.0,34.0,5.0,7.0,12.0,2.605573031205634,0.9019291261865657,,,0.0,2.433113955083398,2.4165657332146453,50.0,45.3,74.0,45.3,21.67,4.51,53.39,-0.95,-0.9,5.55,COOL,COOL,HOT,16.13,-0.05,COOL,Green,Yellow,Green,Green,74,80,89,80,GOAL,89,0.0,0.0,0.0,0.0,,,,🥅 D:0,🅰️ ASSISTS EARNED | 🎯 SOG EARNED,False,False,2,,True,3,"iXA,v2,VOL",True,3,"SI,REG,VOL,G"
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,Evan Bouchard,EDM,D,⭐ STAR,Healthy,Unknown,,,2,1.0,🟢 ROLE+,VAN,Nikita Tolopilo,0.8943661971830986,3.504900369961706,71.9,Confirmed,dailyfaceoff_name_and_stats,75.7,98.1,A1+A2,24.72,79.2,84.2,1.17,STAR,False,True,27.253855481943805,2.598858599214859,71.1,79.7,14,2.8,True,4.0,2.875,3.0,3.65,96.4,11.0,5.0,29.0,3.0,4.0,6.0,1.572798936271251,0.8889733118054896,,,0.0,2.7433989193597714,2.56906922214293,50.0,79.7,63.3,79.7,14.42,2.35,49.28,-0.32,-2.86,7.5,COOL,COOL,HOT,11.53,2.54,HOT,Green,Green,Red,Green,78,78,76,87,ASSISTS,87,2.0,2.0,2.0,0.0,,,,🅿️ PTS D:2 | 🅰️ D:2,🅰️ ASSISTS EARNED | 🎯 SOG EARNED,False,False,3,,True,3,"iXA,v2,xGF,VOL",True,4,"SI,REG,VOL,G"
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,Morgan Rielly,TOR,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9010416666666666,2.7256425582785417,40.9,Confirmed,dailyfaceoff_name_and_stats,63.3,89.3,A1+A2,21.7,72.5,74.3,1.1,NONE,False,False,24.866920152091254,2.25830164765526,29.5,17.0,17,3.4,True,1.5,1.5,2.6,1.885,43.2,2.0,1.0,16.0,1.0,0.0,1.0,1.3802009766334395,0.3632107833245894,,,0.0,2.6457350003699047,3.062809795072871,50.0,81.5,58.9,81.5,7.03,1.38,18.85,4.39,0.38,2.85,HOT,COOL,HOT,5.51,4.01,HOT,Yellow,Red,Red,Yellow,82,60,58,87,ASSISTS,87,0.0,7.0,0.0,0.0,,,,🅰️ D:7,,False,False,0,,False,0,,False,1,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,Pavel Zacha,BOS,C,,Healthy,Unknown,,,4,0.0,,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,85.7,86.1,A1+A2,17.31,47.2,78.1,1.11,NONE,False,False,26.47671391379809,2.3443737344518367,51.0,32.9,22,4.4,True,1.0,1.125,1.6,1.21,18.6,7.0,4.0,14.0,4.0,2.0,3.0,1.450735442272819,0.518119800811721,,,0.0,2.7550704265756334,2.5560113600504892,50.0,80.1,60.2,80.1,7.18,2.68,12.1,0.18,-1.32,-1.9,COOL,COOL,COOL,4.95,1.5,WARM,Yellow,Red,Red,Yellow,67,63,86,78,GOAL,86,0.0,0.0,1.0,1.0,,,,🥅 D:1,,False,False,1,,False,1,,False,0,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,David Pastrnak,BOS,R,⭐ STAR,Healthy,Unknown,,,4,0.0,,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,96.9,98.6,A1+A2,20.04,65.0,91.1,1.2,STAR,False,True,26.47671391379809,2.3443737344518367,51.0,32.9,22,4.4,True,4.0,3.875,3.8,3.9299999999999997,98.6,17.0,6.0,39.0,1.0,8.0,11.0,2.6596015692668264,1.4673663830437662,,,0.0,2.7550704265756334,2.5560113600504892,50.0,80.1,74.3,80.1,16.91,5.56,43.23,-1.63,-0.95,0.3,COOL,COOL,COOL,11.36,-0.67,COOL,Green,Green,Green,Green,76,86,83,85,SOG,86,0.0,1.0,0.0,0.0,,,,🎯 D:0,🥅 GOAL EARNED | 🅰️ ASSISTS EARNED,False,True,3,"iXG,SOG,G",True,3,"iXA,v2,VOL",False,2,
2026-01-17,TOR@WPG,6:00 PM,2026-01-18T00:00:00Z,Matthew Knies,TOR,L,,Healthy,Unknown,,,5,0.0,,WPG,Connor Hellebuyck,0.9010416666666666,2.7256425582785417,40.9,Confirmed,dailyfaceoff_name_and_stats,91.6,96.3,A1+A2,19.25,60.8,87.1,1.15,NONE,False,False,24.866920152091254,2.25830164765526,29.5,17.0,17,3.4,True,1.0,1.5,1.0,1.0,8.0,7.0,3.0,16.0,0.0,2.0,4.0,2.5724785626786444,1.2862392813393222,,,0.0,2.6457350003699047,3.062809795072871,50.0,81.5,73.8,81.5,12.07,4.03,11.0,3.97,0.66,-6.0,HOT,COOL,COOL,8.04,3.31,HOT,Green,Red,Red,Green,84,73,74,86,ASSISTS,86,0.0,0.0,5.0,7.0,,,,🅰️ D:0,🔥 | 🅰️ ASSISTS EARNED,True,False,1,,True,3,"iXA,v2,VOL",False,1,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,Kirill Kaprizov,MIN,L,⭐ STAR,Healthy,Unknown,,,4,1.0,🟢 ROLE+,BUF,Ukko-Pekka Luukkonen,0.9044444444444445,2.5926174047028874,32.4,Confirmed,dailyfaceoff_name_and_stats,99.0,95.6,A1+A2,22.23,74.1,92.8,1.21,STAR,False,True,26.17720784736177,2.4195894015040085,40.5,52.1,15,3.0,True,3.5,3.375,3.4,3.465,93.6,9.0,3.0,34.0,1.0,2.0,6.0,1.7475728155339805,0.6553398058252428,,,0.0,2.4504927472040747,2.1260104085926255,50.0,38.3,66.1,38.3,16.44,7.28,46.78,3.18,2.39,0.65,HOT,WARM,COOL,9.15,0.78,COOL,Green,Green,Yellow,Yellow,80,85,74,81,SOG,85,2.0,3.0,2.0,2.0,,,,🅿️ PTS D:2 | 🎯 D:2,🔥,True,False,3,,False,3,,False,2,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,Drake Batherson,OTT,R,,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,91.9,92.6,A1+A2,18.15,52.8,84.3,1.14,NONE,False,False,26.90845715831067,2.4509683138268303,63.7,55.9,15,3.0,True,2.0,2.125,2.4,2.14,60.0,6.0,4.0,22.0,2.0,1.0,2.0,2.3055717985130735,0.6014535126555843,,,0.0,2.4123579726796884,2.272437124984042,50.0,38.0,71.8,38.0,11.11,3.75,21.4,4.1,-0.25,-0.6,HOT,COOL,COOL,6.98,4.35,HOT,Green,Red,Red,Green,80,70,77,84,ASSISTS,84,0.0,1.0,0.0,3.0,,,,🅰️ D:1,🔥 | 🅰️ ASSISTS EARNED,True,False,1,,True,3,"iXA,v2,VOL",False,2,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,Seth Jarvis,CAR,C,,Healthy,Unknown,,,3,0.0,,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,96.1,75.4,A1+A2,18.93,58.8,81.4,1.12,NONE,False,False,30.38665146821262,2.9885661936963714,98.2,98.2,20,4.0,True,3.5,3.25,2.8,3.255,90.5,10.0,4.0,33.0,1.0,3.0,6.0,2.172601086300543,0.3430422767842963,,,0.0,2.4910888050279367,2.5865135778011843,50.0,65.5,71.2,65.5,8.81,5.37,35.8,-1.19,0.88,-0.45,COOL,COOL,COOL,4.33,-2.06,COOL,Yellow,Green,Green,Yellow,61,81,84,71,GOAL,84,0.0,0.0,2.0,0.0,,,,🥅 D:2,🥅 GOAL EARNED,False,True,4,"iXG,SOG,REG,G",False,2,,False,2,
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,Tomas Hertl,VGK,C,,Healthy,Unknown,,,5,0.0,,NSH,Justus Annunen,0.8817567567567568,3.171806167400881,79.9,Unconfirmed,dailyfaceoff_name_and_stats,99.2,90.8,A1+A2,17.36,47.5,85.9,1.14,NONE,False,False,26.032691956317024,2.3763369829512713,36.8,48.3,25,5.0,True,2.0,2.125,2.6,2.21,63.0,12.0,4.0,22.0,3.0,6.0,8.0,1.6936019481957052,0.49811822005756035,,,0.0,2.433113955083398,2.4165657332146453,50.0,45.3,65.2,45.3,11.97,5.4,22.1,-1.12,1.4,0.1,COOL,COOL,COOL,6.02,-2.53,COOL,Green,Red,Red,Yellow,64,73,84,73,GOAL,84,0.0,0.0,0.0,2.0,,,,🥅 D:0,,False,False,2,,False,2,,False,1,
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,Mark Stone,VGK,R,,Healthy,Unknown,,,5,0.0,,NSH,Justus Annunen,0.8817567567567568,3.171806167400881,79.9,Unconfirmed,dailyfaceoff_name_and_stats,89.7,96.8,A1+A2,19.48,61.8,86.6,1.15,NONE,False,False,26.032691956317024,2.3763369829512713,36.8,48.3,25,5.0,True,2.0,2.375,2.6,2.21,63.0,17.0,9.0,24.0,4.0,8.0,8.0,2.458028757329906,0.8675395614105551,,,0.0,2.433113955083398,2.4165657332146453,50.0,45.3,73.2,45.3,17.69,5.49,24.31,-0.92,-4.01,-1.9,COOL,COOL,COOL,12.2,3.09,HOT,Green,Red,Red,Green,70,69,83,84,ASSISTS,84,0.0,0.0,0.0,0.0,,,,🅰️ D:0,🅰️ ASSISTS EARNED,False,False,1,,True,3,"iXA,v2,VOL",False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,Ryan Nugent-Hopkins,EDM,C,,Healthy,Unknown,,,2,0.0,,VAN,Nikita Tolopilo,0.8943661971830986,3.504900369961706,71.9,Confirmed,dailyfaceoff_name_and_stats,77.6,94.6,A1+A2,19.11,59.5,79.9,1.12,NONE,False,False,27.253855481943805,2.598858599214859,71.1,79.7,14,2.8,True,2.0,1.625,1.6,1.8599999999999999,40.2,6.0,0.0,17.0,0.0,3.0,6.0,1.6049933125278644,0.8024966562639322,,,0.0,2.7433989193597714,2.56906922214293,50.0,79.7,63.6,79.7,11.14,2.93,20.46,4.13,2.66,1.6,HOT,HOT,WARM,8.22,1.47,COOL,Green,Red,Red,Green,84,64,69,79,POINTS,84,2.0,2.0,10.0,2.0,,,,🅿️ D:2,🔥 | 🅰️ ASSISTS EARNED,True,False,2,,True,3,"iXA,v2,xGF,VOL",False,2,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,Charlie Coyle,CBJ,C,,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,92.8,87.8,A1+A2,17.55,49.8,82.4,1.13,NONE,False,False,28.630950705216634,2.722727400692548,90.1,94.3,15,3.0,True,3.0,3.0,4.4,3.49,94.5,8.0,5.0,32.0,4.0,1.0,3.0,2.2345765639337185,0.9715550277972689,,,0.0,2.54537818168652,2.554763025453492,50.0,66.4,71.4,66.4,8.35,3.54,38.39,0.35,-1.46,2.9,COOL,COOL,HOT,4.81,1.81,WARM,Yellow,Yellow,Yellow,Yellow,66,80,84,78,GOAL,84,0.0,1.0,0.0,0.0,,,,🥅 D:0,🎯 SOG EARNED,False,False,1,,False,3,,True,3,"REG,VOL"
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,Tyler Bertuzzi,CHI,L,,Healthy,Unknown,,,1,0.0,,BOS,Joonas Korpisalo,0.8942917547568711,3.1994312122289372,63.5,Confirmed,dailyfaceoff_name_and_stats,98.1,72.6,A1+A2,18.19,53.1,80.2,1.12,NONE,False,False,24.398290255027398,2.2539372902263404,22.0,13.3,13,2.6,False,3.5,3.375,3.8,3.6049999999999995,95.9,9.0,6.0,34.0,2.0,1.0,3.0,1.7678986818299303,0.2791418971310416,,,0.0,2.65886606884582,2.473242695979173,50.0,70.7,66.5,70.7,8.45,5.64,39.66,-0.55,-0.87,2.05,COOL,COOL,WARM,3.64,0.31,COOL,FAIL_GF,Green,FAIL_GF,FAIL_GF,0,84,0,0,SOG,84,1.0,2.0,1.0,1.0,,,,🎯 D:1,🎯 SOG EARNED,False,False,2,,False,1,,True,3,"SI,REG,VOL"
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,Sam Reinhart,FLA,C,⭐ STAR,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,99.3,89.3,A1+A2,21.3,71.5,90.2,1.2,STAR,False,True,26.99514974208946,2.531834629301717,67.4,71.2,11,2.2,False,3.0,2.875,3.0,3.0,85.9,7.0,5.0,30.0,1.0,0.0,2.0,1.6881154587610065,0.4689209607669463,,,0.0,2.5253415788691633,2.394413036248753,50.0,56.2,64.9,56.2,15.03,6.24,33.0,4.13,0.67,0.0,HOT,COOL,COOL,6.01,3.46,HOT,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,84,0,0,SOG,84,1.0,8.0,1.0,1.0,,,,🎯 D:1,,False,False,1,,False,2,,False,1,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,Shayne Gostisbehere,CAR,D,,GTD,Unknown,,,3,-1.0,🟡 GTD,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,66.2,94.6,A1+A2,20.14,65.7,76.1,1.1,NONE,False,False,30.38665146821262,2.9885661936963714,98.2,98.2,20,4.0,True,3.0,2.875,4.4,3.49,94.5,7.0,3.0,31.0,2.0,1.0,4.0,1.9304674233622308,0.9652337116811154,,,0.0,2.4910888050279367,2.5865135778011843,50.0,65.5,69.0,65.5,11.23,2.21,38.39,3.21,-0.99,3.9,HOT,COOL,HOT,9.02,4.2,HOT,Green,Red,Red,Green,80,65,63,83,ASSISTS,83,1.0,3.0,1.0,0.0,,,,🅰️ D:3,🔥 | 🅰️ ASSISTS EARNED,True,False,1,,True,4,"iXA,v2,xGF,VOL",False,3,
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,Pavel Dorofeyev,VGK,R,,Healthy,Unknown,,,5,0.0,,NSH,Justus Annunen,0.8817567567567568,3.171806167400881,79.9,Unconfirmed,dailyfaceoff_name_and_stats,97.1,81.1,A1+A2,17.52,49.3,81.9,1.13,NONE,False,False,26.032691956317024,2.3763369829512713,36.8,48.3,25,5.0,True,2.5,1.875,2.2,2.395,68.6,10.0,4.0,19.0,3.0,2.0,6.0,1.2571520670481102,0.5802240309452816,,,0.0,2.433113955083398,2.4165657332146453,50.0,45.3,56.5,45.3,8.36,4.44,26.35,-1.64,0.44,4.95,COOL,COOL,HOT,4.31,-2.08,COOL,Yellow,Red,Red,Yellow,59,74,83,67,GOAL,83,0.0,2.0,0.0,0.0,,,,🥅 D:0,,False,False,2,,False,1,,False,1,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,Mattias Ekholm,EDM,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,VAN,Nikita Tolopilo,0.8943661971830986,3.504900369961706,71.9,Confirmed,dailyfaceoff_name_and_stats,58.6,81.1,A1+A2,20.98,70.2,68.8,1.08,NONE,False,False,27.253855481943805,2.598858599214859,71.1,79.7,14,2.8,True,1.0,1.0,0.2,0.72,1.8,2.0,0.0,12.0,0.0,0.0,2.0,1.0480349344978166,0.4192139737991266,,,0.0,2.7433989193597714,2.56906922214293,50.0,79.7,51.2,79.7,4.72,1.13,7.2,2.72,1.13,-4.8,HOT,COOL,COOL,3.94,1.58,WARM,Yellow,Red,Red,Yellow,83,56,60,78,POINTS,83,5.0,5.0,10.0,5.0,,,,🅿️ D:5,,False,False,2,,False,1,,False,2,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,Zach Werenski,CBJ,D,👑 ELITE,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,75.5,97.8,A1+A2,26.6,79.7,84.1,1.2,ELITE,True,False,28.630950705216634,2.722727400692548,90.1,94.3,15,3.0,True,4.5,3.875,3.8,4.255,99.5,15.0,7.0,40.0,2.0,4.0,8.0,1.9316163410301954,0.3330373001776199,,,0.0,2.54537818168652,2.554763025453492,50.0,66.4,69.1,66.4,15.78,2.68,57.44,-3.31,-4.56,2.55,COOL,COOL,HOT,12.49,1.25,COOL,Green,Green,Red,Green,75,76,70,83,ASSISTS,83,0.0,1.0,0.0,0.0,,,,🅰️ D:1,🅰️ ASSISTS EARNED,False,False,1,,True,3,"iXA,v2,xGF",False,4,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,Nick Suzuki,MTL,C,⭐ STAR,Healthy,Unknown,,,5,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,97.3,98.6,A1+A2,20.92,69.8,92.3,1.2,STAR,False,True,24.256351334099325,2.346993489084642,18.2,37.0,17,3.4,True,2.5,2.375,2.0,2.325,67.3,10.0,4.0,27.0,1.0,4.0,6.0,1.5528514347984017,0.8172902288412641,,,0.0,2.054508030469208,1.6496642076954282,50.0,12.9,62.8,12.9,15.25,5.04,25.58,3.86,0.58,-3.75,HOT,COOL,COOL,10.21,3.28,HOT,Green,Red,Red,Green,80,76,73,82,ASSISTS,82,0.0,0.0,0.0,3.0,,,,🅰️ D:0,🔥 | 🅰️ ASSISTS EARNED,True,False,2,,True,2,"iXA,v2,VOL",False,1,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,Bryan Rust,PIT,R,,Healthy,Unknown,,,3,0.0,,CBJ,Elvis Merzlikins,0.8824701195219123,3.836012281018602,96.6,Likely,dailyfaceoff_name_and_stats,95.9,87.8,A1+A2,20.28,66.4,87.2,1.15,NONE,False,False,26.87714978818929,2.556587856185959,59.5,75.4,12,2.4,False,2.0,2.75,3.8,2.63,76.4,9.0,5.0,29.0,2.0,0.0,4.0,1.6307388952543367,0.2877774521037065,,,0.0,2.6028828017229246,2.609723825342755,50.0,76.6,64.1,76.6,11.21,5.19,28.93,1.19,-0.28,-2.7,COOL,COOL,COOL,6.02,1.47,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,81,0,0,SOG,81,0.0,5.0,0.0,1.0,,,,🎯 D:1,,False,False,2,,False,1,,False,1,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,Tim Sttzle,OTT,C,⭐ STAR,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,95.5,95.6,A1+A2,20.7,67.9,90.0,1.2,STAR,False,True,26.90845715831067,2.4509683138268303,63.7,55.9,15,3.0,True,2.0,2.0,2.2,2.0700000000000003,56.8,8.0,2.0,22.0,1.0,1.0,6.0,2.313089516564291,0.8327122259631448,,,0.0,2.4123579726796884,2.272437124984042,50.0,38.0,71.9,38.0,12.56,4.85,22.77,3.42,2.41,-1.3,HOT,WARM,COOL,7.71,1.01,COOL,Green,Red,Red,Green,81,71,76,79,POINTS,81,0.0,1.0,0.0,0.0,,,,🅿️ D:0,🔥 | 🅰️ ASSISTS EARNED,True,False,3,,True,3,"iXA,v2,VOL",False,1,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,Jordan Staal,CAR,C,,Healthy,Unknown,,,3,0.0,,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,77.4,63.0,A1+A2,15.75,36.8,64.2,1.06,NONE,False,False,30.38665146821262,2.9885661936963714,98.2,98.2,20,4.0,True,,,,,50.0,,,,,,,1.8093126385809313,0.6385809312638581,,,0.0,2.4910888050279367,2.5865135778011843,50.0,65.5,67.0,65.5,4.51,2.16,,,,,COOL,COOL,COOL,2.35,,COOL,Red,Yellow,Red,Red,61,61,81,60,GOAL,81,,,,,,,,,,False,False,1,,False,3,,False,1,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,Jackson Blake,CAR,R,,Healthy,Unknown,,,3,0.0,,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,94.6,75.4,A1+A2,16.71,42.8,77.5,1.11,NONE,False,False,30.38665146821262,2.9885661936963714,98.2,98.2,20,4.0,True,1.5,1.5,1.6,1.5350000000000001,27.0,4.0,2.0,15.0,2.0,2.0,2.0,1.560627310977942,0.6426112456967997,,,0.0,2.4910888050279367,2.5865135778011843,50.0,65.5,63.1,65.5,7.02,3.79,15.35,3.02,1.79,0.35,HOT,WARM,COOL,3.24,1.24,COOL,Yellow,Red,Red,Yellow,69,66,81,71,GOAL,81,0.0,0.0,2.0,2.0,,,,🥅 D:2,🥅 GOAL EARNED,False,True,3,"iXG,REG,G",False,2,,False,2,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,Kirill Marchenko,CBJ,R,,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,92.5,91.6,A1+A2,18.9,58.0,85.3,1.14,NONE,False,False,28.630950705216634,2.722727400692548,90.1,94.3,15,3.0,True,4.0,3.75,3.2,3.7199999999999998,96.8,11.0,4.0,36.0,2.0,4.0,7.0,2.140309155766944,0.5583415188957246,,,0.0,2.54537818168652,2.554763025453492,50.0,66.4,70.9,66.4,10.97,4.26,40.92,-1.03,-0.13,1.2,COOL,COOL,COOL,6.71,-0.9,COOL,Green,Green,Green,Green,67,81,77,75,SOG,81,0.0,0.0,0.0,0.0,,,,🎯 D:0,🎯 SOG EARNED,False,False,2,,False,3,,True,3,"SI,VOL"
