Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-13,VAN@OTT,6:00 PM,2026-01-14T00:00:00Z,Jake DeBrusk,VAN,L,⭐ STAR,Healthy,Unknown,,,4,1.0,🟢 ROLE+,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Unconfirmed,dailyfaceoff_name_fallback_stats,98.9,64.3,A1+A2,1057.5,70.8,81.2,1.056,STAR,False,True,24.204269364179513,2.306831899515609,12.6,17.5,9,1.8,False,3.0,3.0,3.6,3.21,95.8,6.0,3.0,33.0,2.0,0.0,3.0,1.0288653901114604,0.3429551300371535,,,0.0,2.0433852830933126,1.590846320773328,50.0,12.5,49.4,12.5,7.3,4.9,32.1,1.3,1.9,-0.9,COOL,WARM,COOL,2.4,-0.6,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,93,0,0,SOG,93,2.0,5.0,2.0,2.0,,,,🅿️ PTS D:2 | 🎯 D:2,🎯 SOG EARNED,False,False,0,,True,4,"SI,REG,VOL,G"
2026-01-13,MTL@WSH,6:00 PM,2026-01-14T00:00:00Z,Tom Wilson,WSH,R,⭐ STAR,GTD,Unknown,,,1,-1.0,🟡 GTD,MTL,Sam Montembeault,0.8688524590163934,3.38777979431337,88.4,Confirmed,dailyfaceoff_name_and_stats,97.0,88.9,A1+A2,1162.68,81.6,91.1,1.074,STAR,False,True,27.67535025785175,2.62092472499502,77.9,72.8,17,3.4,True,3.5,2.875,2.6,3.1849999999999996,95.1,10.0,5.0,29.0,5.0,3.0,5.0,2.622154779969651,0.5462822458270106,,,0.0,2.4132101957886958,2.2608053195419284,50.0,36.5,74.0,36.5,9.79,4.55,31.85,-0.21,-0.45,2.85,COOL,COOL,HOT,5.24,0.24,COOL,Yellow,Green,Green,Yellow,65,92,90,68,SOG,92,1.0,1.0,1.0,1.0,,,,🎯 D:1,🎯 SOG EARNED,False,False,3,,True,4,"SI,REG,VOL,G"
2026-01-13,MTL@WSH,6:00 PM,2026-01-14T00:00:00Z,Alex Ovechkin,WSH,L,,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8688524590163934,3.38777979431337,88.4,Confirmed,dailyfaceoff_name_and_stats,97.9,88.9,A1+A2,1068.93,71.3,89.4,1.071,NONE,False,False,27.67535025785175,2.62092472499502,77.9,72.8,17,3.4,True,2.5,2.875,2.8,2.605,84.0,9.0,6.0,28.0,5.0,1.0,3.0,2.437029306405664,1.0154288776690266,,,0.0,2.4132101957886958,2.2608053195419284,50.0,36.5,72.6,36.5,9.0,4.34,26.05,0.0,-1.66,-1.95,COOL,COOL,COOL,4.66,1.66,WARM,Yellow,Red,Red,Yellow,66,90,92,74,GOAL,92,0.0,0.0,0.0,1.0,,,,🥅 D:0,,False,False,3,,False,2,
2026-01-13,VAN@OTT,6:00 PM,2026-01-14T00:00:00Z,Drake Batherson,OTT,R,,Healthy,Unknown,,,1,0.0,,VAN,Kevin Lankinen,0.8825448613376835,3.3955590489290626,85.1,Unconfirmed,dailyfaceoff_name_and_stats,90.2,92.6,A1+A2,1093.46,74.9,88.0,1.068,NONE,False,False,26.703491812980864,2.458425724995068,57.2,47.3,12,2.4,False,2.5,2.375,2.6,2.535,82.4,8.0,4.0,24.0,2.0,1.0,4.0,2.316331305568554,0.5264389330837623,,,0.0,2.692449918249469,2.4479317879681557,50.0,74.2,71.3,74.2,9.34,3.35,25.35,1.34,-0.65,1.35,COOL,COOL,COOL,5.99,1.99,WARM,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,92,0,0,SOG,92,0.0,3.0,0.0,1.0,,,,🎯 D:1,,False,False,3,,False,2,
2026-01-13,DAL@ANA,9:00 PM,2026-01-14T03:00:00Z,Miro Heiskanen,DAL,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,ANA,Lukas Dostal,0.8867438867438867,3.246766556664685,75.2,Unconfirmed,dailyfaceoff_name_and_stats,67.1,97.2,A1+A2,1564.28,99.8,84.2,1.062,NONE,False,False,23.056968240242703,2.317040641350706,2.2,27.9,17,3.4,True,1.0,1.375,1.6,1.21,26.9,4.0,0.0,16.0,0.0,1.0,4.0,1.2061489948758377,0.35474970437524633,,,0.0,2.5820810434861925,2.1891318723918545,50.0,53.8,54.0,53.8,8.16,1.47,12.1,4.16,1.47,-3.9,HOT,COOL,COOL,6.7,2.7,HOT,Yellow,Red,Red,Yellow,92,69,64,83,POINTS,92,4.0,4.0,10.0,4.0,,,,🅿️ D:4,,False,False,1,,False,2,
2026-01-13,TBL@PIT,6:00 PM,2026-01-14T00:00:00Z,Brandon Hagel,TBL,L,⭐ STAR,Healthy,Unknown,,,5,1.0,🟢 ROLE+,PIT,Arturs Silovs,0.8859813084112149,3.179337203746869,74.3,Unconfirmed,dailyfaceoff_name_and_stats,98.3,87.0,A1+A2,1140.69,79.0,90.5,1.073,STAR,False,True,25.54163000309163,2.7034174415562795,38.1,88.1,28,5.6,True,2.0,2.375,2.4,2.14,68.3,12.0,5.0,26.0,4.0,3.0,7.0,2.814170913980176,0.9005346924736563,,,0.0,2.5111347726603386,2.4738904873020546,50.0,58.3,74.6,58.3,10.63,5.41,21.4,-1.37,0.41,-4.6,COOL,COOL,COOL,5.23,-1.77,COOL,Yellow,Red,Red,Yellow,69,90,92,74,GOAL,92,0.0,0.0,0.0,0.0,,,,🥅 D:0,,False,False,3,,False,1,
2026-01-13,EDM@NSH,7:00 PM,2026-01-14T01:00:00Z,Steven Stamkos,NSH,C,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,EDM,Calvin Pickard,0.8707317073170732,3.679987656225891,96.6,Unconfirmed,dailyfaceoff_name_and_stats,95.5,68.1,A1+A2,1054.64,70.4,80.9,1.056,NONE,False,False,26.24836120247487,2.489040182165283,48.3,57.3,11,2.2,False,2.0,2.375,2.6,2.21,72.2,10.0,5.0,24.0,1.0,3.0,5.0,1.3991061266413125,0.2998084557088527,,,0.0,2.4873130638538763,2.3732918676058556,50.0,50.3,58.7,50.3,6.39,3.81,22.1,-3.61,-1.19,-1.9,COOL,COOL,COOL,2.58,-2.42,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,91,0,0,SOG,91,0.0,0.0,0.0,1.0,,,,🎯 D:1,,False,False,0,,False,2,
2026-01-13,DET@BOS,6:30 PM,2026-01-14T00:30:00Z,Dylan Larkin,DET,C,⭐ STAR,Healthy,Unknown,,,0,0.0,,BOS,Jeremy Swayman,0.9017857142857143,2.882725485913955,44.2,Unconfirmed,dailyfaceoff_name_and_stats,99.6,87.0,A1+A2,1223.62,87.5,92.8,1.077,STAR,False,True,26.437459541106236,2.4083722937495504,52.6,42.7,19,3.8,True,2.0,2.0,3.0,2.3499999999999996,77.8,8.0,5.0,23.0,2.0,2.0,3.0,1.604357514236197,0.7130477841049765,,,0.0,2.679504148483175,2.4777449193371504,50.0,75.7,62.0,75.7,9.4,5.05,23.5,1.4,0.05,0.5,COOL,COOL,COOL,4.35,1.35,COOL,Yellow,Red,Red,Yellow,70,91,82,73,SOG,91,1.0,1.0,1.0,0.0,,,,🎯 D:0,,False,False,1,,False,0,
2026-01-13,DAL@ANA,9:00 PM,2026-01-14T03:00:00Z,Roope Hintz,DAL,C,,Healthy,Unknown,,,2,0.0,,ANA,Lukas Dostal,0.8867438867438867,3.246766556664685,75.2,Unconfirmed,dailyfaceoff_name_and_stats,94.6,91.5,A1+A2,1042.59,68.5,88.3,1.069,NONE,False,False,23.056968240242703,2.317040641350706,2.2,27.9,17,3.4,True,2.0,2.125,4.0,2.7,86.6,5.0,2.0,29.0,1.0,3.0,3.0,1.5667257297398116,0.8952718455656067,,,0.0,2.5820810434861925,2.1891318723918545,50.0,53.8,61.3,53.8,9.79,4.05,27.0,4.79,2.05,-2.0,HOT,WARM,COOL,5.74,2.74,HOT,Yellow,Red,Red,Green,81,90,76,75,SOG,90,0.0,0.0,2.0,1.0,,,,🎯 D:1,🎯 SOG EARNED,False,False,1,,True,3,"REG,VOL,G"
2026-01-13,TOR@UTA,9:00 PM,2026-01-14T03:00:00Z,Auston Matthews,TOR,C,⭐ STAR,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,98.1,79.7,A1+A2,1247.72,89.0,89.8,1.072,STAR,False,True,25.01696715748473,2.2746318864528314,28.2,7.4,18,3.6,True,4.5,4.375,4.0,4.325,99.5,14.0,8.0,46.0,4.0,2.0,6.0,2.165058363631393,0.4920587190071348,,,0.0,2.334691086400666,1.9533805078194684,50.0,22.0,70.6,22.0,9.35,5.22,43.25,-4.65,-2.78,-2.75,COOL,COOL,COOL,4.12,-1.88,COOL,Yellow,Green,Green,Yellow,59,90,84,59,SOG,90,0.0,0.0,0.0,1.0,,,,🎯 D:1,🎯 SOG EARNED,False,False,2,,True,3,"SI,REG,VOL"
2026-01-13,MTL@WSH,6:00 PM,2026-01-14T00:00:00Z,Cole Caufield,MTL,R,⭐ STAR,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WSH,Logan Thompson,0.9157175398633257,2.3519648264719644,10.2,Unconfirmed,dailyfaceoff_name_and_stats,97.8,91.5,A1+A2,1099.3,75.7,91.2,1.074,STAR,False,True,24.443295160694497,2.346183967491688,18.3,32.7,20,4.0,True,4.0,3.5,3.0,3.65,97.7,8.0,4.0,34.0,1.0,2.0,4.0,1.915669977701196,0.5473342793431989,,,0.0,2.532480467453133,2.363825501870255,50.0,58.0,67.9,58.0,9.41,4.27,36.5,1.41,0.27,2.5,COOL,COOL,HOT,5.14,1.14,COOL,Green,Green,Yellow,Yellow,70,90,76,74,SOG,90,0.0,0.0,3.0,0.0,,,,🎯 D:0,🎯 SOG EARNED,False,False,2,,True,3,"SI,REG,VOL"
2026-01-13,DAL@ANA,9:00 PM,2026-01-14T03:00:00Z,Jason Robertson,DAL,L,👑 ELITE,Healthy,Unknown,,,2,1.0,🟢 ROLE+,ANA,Lukas Dostal,0.8867438867438867,3.246766556664685,75.2,Unconfirmed,dailyfaceoff_name_and_stats,99.8,96.7,A1+A2,1186.5,83.3,95.4,1.082,ELITE,True,False,23.056968240242703,2.317040641350706,2.2,27.9,17,3.4,True,2.0,2.5,1.8,1.9300000000000002,56.5,12.0,5.0,29.0,3.0,4.0,7.0,2.318481060967465,0.6869573513977674,,,0.0,2.5820810434861925,2.1891318723918545,50.0,53.8,71.4,53.8,11.87,5.28,19.3,-0.13,0.28,-9.7,COOL,COOL,COOL,6.59,-0.41,COOL,Green,Red,Red,Green,74,89,89,73,SOG,89,0.0,1.0,0.0,1.0,,,,🎯 D:1,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL",False,2,
2026-01-13,CAR@STL,6:30 PM,2026-01-14T00:30:00Z,Andrei Svechnikov,CAR,R,,Healthy,Unknown,,,2,0.0,,STL,Joel Hofer,0.8970588235294118,2.936340449772783,52.3,Unconfirmed,dailyfaceoff_name_and_stats,96.0,92.6,A1+A2,1013.09,65.2,88.6,1.07,NONE,False,False,30.225225553233475,2.9674722746106066,97.7,97.7,20,4.0,True,3.0,2.875,2.4,2.79,88.7,11.0,3.0,30.0,0.0,4.0,8.0,1.8958396851353974,0.7982482884780621,,,0.0,2.4367743053549766,2.5735081739934147,50.0,56.1,67.5,56.1,9.22,3.87,27.9,-1.78,0.87,-2.1,COOL,COOL,COOL,5.35,-2.65,COOL,Green,Yellow,Yellow,Green,68,89,75,74,SOG,89,3.0,3.0,5.0,0.0,,,,🎯 D:0,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL",False,0,
2026-01-13,CAR@STL,6:30 PM,2026-01-14T00:30:00Z,Shayne Gostisbehere,CAR,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,STL,Joel Hofer,0.8970588235294118,2.936340449772783,52.3,Unconfirmed,dailyfaceoff_name_and_stats,66.3,95.6,A1+A2,1210.15,86.5,80.6,1.055,NONE,False,False,30.225225553233475,2.9674722746106066,97.7,97.7,20,4.0,True,2.0,2.5,3.8,2.63,84.7,8.0,3.0,28.0,2.0,1.0,5.0,1.9846860643185298,0.9923430321592649,,,0.0,2.4367743053549766,2.5735081739934147,50.0,56.1,68.9,56.1,10.0,1.93,26.3,2.0,-1.07,-1.7,WARM,COOL,COOL,8.07,3.07,HOT,Green,Red,Red,Green,78,76,63,89,ASSISTS,89,0.0,2.0,0.0,0.0,,,,🅰️ D:2,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL",False,1,
2026-01-13,CGY@CBJ,6:00 PM,2026-01-14T00:00:00Z,Kirill Marchenko,CBJ,R,⭐ STAR,Healthy,Unknown,,,5,1.0,🟢 ROLE+,CGY,Devin Cooley,0.9183098591549296,2.291232305497641,4.9,Unconfirmed,dailyfaceoff_name_and_stats,92.9,90.4,A1+A2,1136.37,78.1,89.1,1.07,STAR,False,True,28.337489792765552,2.6661075676987926,82.9,82.7,12,2.4,False,4.0,4.0,4.0,4.0,98.6,11.0,6.0,39.0,2.0,4.0,5.0,2.1355767675133475,0.5824300275036401,,,0.0,2.5251863165731567,2.542041154663863,50.0,67.8,70.2,67.8,9.24,3.76,40.0,-1.76,-2.24,1.0,COOL,COOL,COOL,5.48,0.48,COOL,FAIL_GF,Green,FAIL_GF,FAIL_GF,0,89,0,0,SOG,89,0.0,0.0,2.0,0.0,,,,🎯 D:0,,False,False,3,,False,2,
2026-01-13,NYI@WPG,7:00 PM,2026-01-14T01:00:00Z,Mathew Barzal,NYI,C,⭐ STAR,Healthy,Unknown,,,6,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.900990099009901,2.7035725780495654,40.3,Unconfirmed,dailyfaceoff_name_and_stats,89.1,94.4,A1+A2,1258.95,90.6,91.3,1.074,STAR,False,True,25.05112244668659,2.2945102357250398,33.0,12.2,20,4.0,True,2.0,2.375,2.4,2.14,68.3,9.0,2.0,23.0,1.0,5.0,7.0,1.6100178890876566,0.762640052725732,,,0.0,2.660204081632653,3.089053803339518,50.0,84.1,62.3,84.1,9.13,3.03,21.4,0.13,1.03,-1.6,COOL,COOL,COOL,6.1,-0.9,COOL,Green,Red,Red,Green,73,88,74,73,SOG,88,1.0,1.0,2.0,2.0,,,,🎯 D:2,🅰️ ASSISTS EARNED,False,True,2,"iXA,v2,VOL",False,1,
2026-01-13,EDM@NSH,7:00 PM,2026-01-14T01:00:00Z,Filip Forsberg,NSH,L,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,EDM,Calvin Pickard,0.8707317073170732,3.679987656225891,96.6,Unconfirmed,dailyfaceoff_name_and_stats,92.6,82.6,A1+A2,1124.09,77.0,85.9,1.065,NONE,False,False,26.24836120247487,2.489040182165283,48.3,57.3,11,2.2,False,2.0,1.75,1.8,1.9300000000000002,56.5,4.0,0.0,18.0,0.0,1.0,4.0,1.6480581906966099,0.5493527302322032,,,0.0,2.4873130638538763,2.3732918676058556,50.0,50.3,63.1,50.3,7.1,3.31,19.3,3.1,3.31,1.3,HOT,HOT,COOL,3.79,-0.21,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,87,0,0,SOG,87,0.0,0.0,10.0,3.0,,,,🎯 D:3,,False,False,1,,False,2,
