Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-15,MTL@BUF,6:00 PM,2026-01-16T00:00:00Z,Nick Suzuki,MTL,C,⭐ STAR,Healthy,Unknown,,,5,0.0,,BUF,Colten Ellis,0.9003436426116839,3.105756358768407,52.5,Unconfirmed,dailyfaceoff_name_and_stats,96.6,98.8,A1+A2,20.89,69.8,92.0,1.2,STAR,False,True,24.2921304432728,2.3375642778103236,27.5,46.5,18,3.6,True,2.5,2.25,1.8,2.255,70.9,8.0,3.0,25.0,0.0,4.0,5.0,1.5838832928100035,0.8336227856894756,,,0.0,2.442797089002396,2.1154454639967453,50.0,32.8,62.4,32.8,15.02,4.87,24.81,5.65,1.43,-2.45,HOT,COOL,COOL,10.13,4.21,HOT,Green,Red,Red,Green,81,75,76,84,ASSISTS,84,1.0,1.0,7.0,2.0,,,,🅰️ D:1,🔥 | 🅰️ ASSISTS EARNED,True,True,2,"iXA,v2,VOL",False,1,
2026-01-15,SEA@BOS,7:00 PM,2026-01-16T01:00:00Z,David Pastrnak,BOS,R,⭐ STAR,Healthy,Unknown,,,4,0.0,,SEA,Joey Daccord,0.9019867549668874,2.8310909902442134,42.5,Unconfirmed,dailyfaceoff_name_and_stats,97.2,99.1,A1+A2,20.06,65.1,91.4,1.2,STAR,False,True,26.574449690762783,2.368025537008712,61.1,51.8,22,4.4,True,4.0,3.625,4.4,4.140000000000001,99.3,17.0,5.0,37.0,2.0,8.0,12.0,2.7284131298348315,1.5053313819778382,,,0.0,2.5093552824050827,2.5413182542628214,50.0,57.0,74.3,57.0,17.23,5.59,45.54,-1.34,0.08,4.4,COOL,COOL,HOT,11.64,-1.42,COOL,Green,Green,Green,Green,70,83,84,77,GOAL,84,0.0,0.0,4.0,0.0,,,,🥅 D:4,🅰️ ASSISTS EARNED | 🎯 SOG EARNED,False,True,3,"iXA,v2,VOL",True,4,"SI,REG,VOL"
2026-01-15,TOR@VGK,8:30 PM,2026-01-16T02:30:00Z,Matthew Knies,TOR,L,,Healthy,Unknown,,,4,0.0,,VGK,Adin Hill,0.8876404494382022,2.7312040057658753,59.4,Unconfirmed,dailyfaceoff_name_and_stats,92.0,95.2,A1+A2,19.23,60.8,86.9,1.15,NONE,False,False,24.799826877299285,2.2678208180047608,42.1,26.6,16,3.2,True,1.0,1.875,1.0,1.0,15.4,8.0,5.0,21.0,1.0,1.0,3.0,2.5503778337531484,1.2279596977329974,,,0.0,2.12126011460823,2.073314711895643,50.0,15.2,73.3,15.2,11.74,4.11,11.0,2.67,-1.26,-11.0,HOT,COOL,COOL,7.63,3.94,HOT,Green,Red,Red,Green,79,64,70,83,ASSISTS,83,4.0,4.0,4.0,6.0,,,,🅰️ D:4,🔥 | 🅰️ ASSISTS EARNED,True,True,3,"iXA,v2,VOL",False,1,
2026-01-15,VAN@CBJ,6:00 PM,2026-01-16T00:00:00Z,Jake DeBrusk,VAN,L,,Healthy,Unknown,,,4,0.0,,CBJ,Elvis Merzlikins,0.8768577494692145,4.0327564894932015,100.0,Confirmed,dailyfaceoff_name_and_stats,99.1,63.5,A1+A2,17.56,51.9,77.2,1.11,NONE,False,False,24.104147094349752,2.318883371359549,21.9,41.0,8,1.6,False,3.0,3.125,3.0,3.0,87.2,5.0,3.0,34.0,2.0,0.0,2.0,1.0054305663304888,0.3351435221101629,,,0.0,2.605460986779573,2.6181629655232004,50.0,69.3,49.5,69.3,7.71,5.25,33.0,2.71,2.25,-4.0,HOT,WARM,COOL,2.46,0.46,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,82,0,0,SOG,82,3.0,6.0,3.0,0.0,,,,🎯 D:0,,False,False,0,,False,0,
2026-01-15,VAN@CBJ,6:00 PM,2026-01-16T00:00:00Z,Kirill Marchenko,CBJ,R,,Healthy,Unknown,,,4,0.0,,VAN,Kevin Lankinen,0.886676875957121,3.3370913190529876,77.8,Confirmed,dailyfaceoff_name_and_stats,92.7,91.3,A1+A2,18.94,58.8,85.4,1.14,NONE,False,False,28.56649097036205,2.679339842737406,92.1,92.6,13,2.6,False,4.0,4.0,3.4,3.79,96.7,11.0,5.0,38.0,1.0,4.0,6.0,2.092083366352326,0.5705681908233616,,,0.0,2.69896658166689,2.4426251509864447,50.0,69.8,69.8,69.8,10.9,4.32,41.69,-1.09,-1.07,-0.1,COOL,COOL,COOL,6.58,-0.02,COOL,FAIL_GF,Green,FAIL_GF,FAIL_GF,0,82,0,0,SOG,82,0.0,0.0,3.0,1.0,,,,🎯 D:1,🎯 SOG EARNED,False,False,3,,True,3,"SI,REG,VOL,G"
2026-01-15,SJS@WSH,6:00 PM,2026-01-16T00:00:00Z,John Carlson,WSH,D,,Healthy,Unknown,,,1,0.0,,SJS,Alex Nedeljkovic,0.8903345724907064,3.1159228941114336,66.6,Confirmed,dailyfaceoff_name_and_stats,72.0,95.2,A1+A2,22.83,76.1,80.9,1.12,NONE,False,False,27.74230824786942,2.6283692041022677,87.1,87.7,18,3.6,True,1.5,1.75,2.6,1.885,53.1,6.0,1.0,21.0,1.0,5.0,5.0,1.779870512065921,0.5932901706886404,,,0.0,2.697673707232767,2.78053928391172,50.0,80.0,65.7,80.0,9.72,2.26,20.74,2.84,1.05,-2.15,HOT,COOL,COOL,7.48,1.8,WARM,Green,Red,Red,Green,82,65,66,81,POINTS,82,1.0,1.0,4.0,0.0,,,,🅿️ D:1,🔥 | 🅰️ ASSISTS EARNED,True,True,4,"iXA,v2,xGF,VOL",False,1,
2026-01-15,SEA@BOS,7:00 PM,2026-01-16T01:00:00Z,Jordan Eberle,SEA,R,,Healthy,Unknown,,,2,0.0,,BOS,Jeremy Swayman,0.9043478260869565,2.7919273816867896,38.2,Confirmed,dailyfaceoff_name_and_stats,96.3,76.1,A1+A2,19.05,59.5,81.9,1.13,NONE,False,False,23.107656703709363,2.059515752243303,11.8,2.4,17,3.4,True,2.0,2.0,1.4,1.79,46.7,10.0,6.0,20.0,2.0,2.0,4.0,1.1900523826476124,0.2746274729186797,,,0.0,2.6757996940879165,2.5004987697014034,50.0,68.9,54.9,68.9,8.14,4.92,19.69,-1.86,-1.53,-2.1,COOL,COOL,COOL,3.67,-0.33,COOL,Yellow,Red,Red,Yellow,56,81,82,65,GOAL,82,0.0,0.0,1.0,6.0,,,,🥅 D:1,,False,False,0,,False,1,
2026-01-15,SEA@BOS,7:00 PM,2026-01-16T01:00:00Z,Morgan Geekie,BOS,C,,Healthy,Unknown,,,4,0.0,,SEA,Joey Daccord,0.9019867549668874,2.8310909902442134,42.5,Unconfirmed,dailyfaceoff_name_and_stats,91.7,82.0,A1+A2,17.3,48.7,79.7,1.12,NONE,False,False,26.574449690762783,2.368025537008712,61.1,51.8,22,4.4,True,2.0,1.75,2.0,2.0,60.0,2.0,0.0,18.0,0.0,0.0,2.0,2.2403203549879596,0.38962093130225384,,,0.0,2.5093552824050827,2.5413182542628214,50.0,57.0,71.0,57.0,7.23,3.34,20.0,5.23,3.34,2.0,HOT,HOT,WARM,4.28,1.89,WARM,Yellow,Red,Red,Yellow,81,76,71,77,POINTS,81,5.0,5.0,10.0,4.0,,,,🅿️ D:5,,False,False,1,,False,2,
2026-01-15,TOR@VGK,8:30 PM,2026-01-16T02:30:00Z,Mark Stone,VGK,R,,Healthy,Unknown,,,5,0.0,,TOR,Joseph Woll,0.9182509505703422,2.5440023665138294,12.1,Likely,dailyfaceoff_name_and_stats,89.0,96.2,A1+A2,19.34,61.6,86.0,1.14,NONE,False,False,26.04601606818902,2.3902726984766898,56.2,56.6,23,4.6,True,2.0,2.0,2.0,2.0,60.0,14.0,8.0,19.0,4.0,5.0,6.0,2.4133741148866634,0.9050152930824988,,,0.0,2.4994589915602683,2.155377623890933,50.0,38.8,72.5,38.8,17.18,5.47,22.0,1.62,-3.03,1.0,WARM,COOL,COOL,11.72,4.65,HOT,Green,Red,Red,Green,69,67,74,80,ASSISTS,80,0.0,0.0,1.0,2.0,,,,🅰️ D:0,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL",False,1,
2026-01-15,SJS@WSH,6:00 PM,2026-01-16T00:00:00Z,William Eklund,SJS,L,,Healthy,Unknown,,,6,0.0,,WSH,Logan Thompson,0.915929203539823,2.3364845131042964,9.4,Confirmed,dailyfaceoff_name_and_stats,94.2,85.0,A1+A2,20.03,64.6,85.1,1.14,NONE,False,False,22.71232583393237,2.241224783200526,2.6,12.1,19,3.8,True,3.5,3.375,3.4,3.465,95.5,7.0,3.0,35.0,1.0,2.0,4.0,1.3434984272538253,0.2878925201258197,,,0.0,2.517347970533006,2.366026289180991,50.0,50.7,58.5,50.7,10.34,4.83,38.12,2.4,1.39,-0.35,WARM,COOL,COOL,5.5,1.0,COOL,Yellow,Yellow,Yellow,Yellow,66,80,67,68,SOG,80,1.0,1.0,2.0,0.0,,,,🎯 D:0,,False,False,0,,False,2,
2026-01-15,VAN@CBJ,6:00 PM,2026-01-16T00:00:00Z,Adam Fantilli,CBJ,C,,Healthy,Unknown,,,4,0.0,,VAN,Kevin Lankinen,0.886676875957121,3.3370913190529876,77.8,Confirmed,dailyfaceoff_name_and_stats,93.9,83.9,A1+A2,18.67,57.1,83.0,1.13,NONE,False,False,28.56649097036205,2.679339842737406,92.1,92.6,13,2.6,False,3.0,2.75,2.4,2.79,83.2,6.0,0.0,30.0,0.0,3.0,6.0,1.5290592038509638,0.5946341348309304,,,0.0,2.69896658166689,2.4426251509864447,50.0,69.8,61.4,69.8,8.05,3.86,30.69,2.05,3.86,-2.1,WARM,HOT,COOL,4.18,-1.82,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,79,0,0,SOG,79,0.0,0.0,10.0,0.0,,,,🎯 D:0,,False,False,2,,False,1,
2026-01-15,SJS@WSH,6:00 PM,2026-01-16T00:00:00Z,Dylan Strome,WSH,C,,Healthy,Unknown,,,1,0.0,,SJS,Alex Nedeljkovic,0.8903345724907064,3.1159228941114336,66.6,Confirmed,dailyfaceoff_name_and_stats,82.7,94.1,A1+A2,18.48,56.5,81.5,1.13,NONE,False,False,27.74230824786942,2.6283692041022677,87.1,87.7,18,3.6,True,2.5,2.5,2.4,2.465,76.3,8.0,3.0,25.0,0.0,2.0,5.0,1.8516137328018516,0.648064806480648,,,0.0,2.697673707232767,2.78053928391172,50.0,80.0,67.0,80.0,9.72,2.58,27.12,0.84,-0.42,-0.35,COOL,COOL,COOL,6.89,1.26,COOL,Green,Red,Red,Green,73,73,71,79,ASSISTS,79,0.0,0.0,5.0,0.0,,,,🅰️ D:0,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL",False,1,
2026-01-15,TOR@VGK,8:30 PM,2026-01-16T02:30:00Z,Auston Matthews,TOR,C,⭐ STAR,Healthy,Unknown,,,4,0.0,,VGK,Adin Hill,0.8876404494382022,2.7312040057658753,59.4,Unconfirmed,dailyfaceoff_name_and_stats,98.0,79.0,A1+A2,20.76,68.3,85.4,1.18,STAR,False,True,24.799826877299285,2.2678208180047608,42.1,26.6,16,3.2,True,4.5,4.125,3.0,3.975,98.6,14.0,8.0,43.0,2.0,2.0,6.0,2.112676056338028,0.4801536491677337,,,0.0,2.12126011460823,2.073314711895643,50.0,15.2,70.0,15.2,11.13,7.71,53.66,-3.88,-2.29,-3.25,COOL,COOL,COOL,4.85,-1.59,COOL,Yellow,Green,Green,Yellow,56,79,76,65,SOG,79,1.0,1.0,1.0,2.0,,,,🎯 D:2,🎯 SOG EARNED,False,False,2,,True,3,"SI,REG,VOL"
2026-01-15,WPG@MIN,7:00 PM,2026-01-16T01:00:00Z,Ryan Hartman,MIN,R,,Healthy,Unknown,,,3,0.0,,WPG,Connor Hellebuyck,0.8991825613079019,2.752122977747474,44.2,Likely,dailyfaceoff_name_and_stats,83.6,49.9,A1+A2,16.02,39.9,63.1,1.05,NONE,False,False,26.042305010248715,2.4269805380047758,51.6,61.3,14,2.8,True,1.0,1.125,1.4,1.14,21.1,4.0,3.0,11.0,3.0,0.0,1.0,1.0112075503497093,0.30336226510491276,,,0.0,2.658253102187023,3.074225775735683,50.0,79.2,49.8,79.2,4.3,2.58,11.4,0.3,-0.42,0.4,COOL,COOL,COOL,1.71,0.71,COOL,Red,Red,Red,Red,42,69,79,58,GOAL,79,0.0,6.0,0.0,10.0,,,,🥅 D:0,,False,False,1,,False,1,
2026-01-15,MTL@BUF,6:00 PM,2026-01-16T00:00:00Z,Rasmus Dahlin,BUF,D,,Healthy,Unknown,,,6,1.0,🟢 ROLE+,MTL,Jacob Fowler,0.907563025210084,2.4578717065450144,24.4,Confirmed,dailyfaceoff_name_and_stats,69.3,95.2,A1+A2,24.17,78.7,80.2,1.12,NONE,False,False,26.877005831035575,2.545314830719161,72.5,82.7,23,4.6,True,2.0,2.375,2.2,2.0700000000000003,64.9,5.0,2.0,24.0,2.0,2.0,3.0,1.1381359861737554,0.6070058592926696,,,0.0,2.4260886545596563,2.3172557443207706,50.0,35.6,53.5,35.6,9.94,1.93,22.77,4.04,-0.07,-3.3,HOT,COOL,COOL,7.82,4.11,HOT,Yellow,Red,Red,Yellow,79,61,59,78,POINTS,79,0.0,1.0,0.0,0.0,,,,🅿️ D:0,,False,False,3,,False,1,
2026-01-15,TOR@VGK,8:30 PM,2026-01-16T02:30:00Z,Jack Eichel,VGK,C,⭐ STAR,Healthy,Unknown,,,5,1.0,🟢 ROLE+,TOR,Joseph Woll,0.9182509505703422,2.5440023665138294,12.1,Likely,dailyfaceoff_name_and_stats,89.5,98.3,A1+A2,21.21,71.8,89.0,1.19,STAR,False,True,26.04601606818902,2.3902726984766898,56.2,56.6,23,4.6,True,3.0,2.875,3.8,3.2800000000000002,93.4,14.0,5.0,31.0,4.0,3.0,9.0,2.5847214244686962,0.9304997128087306,,,0.0,2.4994589915602683,2.155377623890933,50.0,38.8,73.4,38.8,20.21,4.4,36.08,0.97,-1.0,1.8,COOL,COOL,WARM,14.81,1.97,WARM,Green,Yellow,Yellow,Green,71,77,77,79,ASSISTS,79,0.0,2.0,0.0,0.0,,,,🅰️ D:2,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL",False,2,
2026-01-15,CGY@CHI,7:30 PM,2026-01-16T01:30:00Z,Connor Bedard,CHI,C,⭐ STAR,Healthy,Unknown,,,1,0.0,,CGY,Devin Cooley,0.9183098591549296,2.291232305497641,4.9,Likely,dailyfaceoff_name_and_stats,90.9,96.2,A1+A2,20.93,70.0,88.6,1.19,STAR,False,True,24.359912216532553,2.255332845647403,32.5,17.0,15,3.0,True,3.5,3.5,2.6,3.1849999999999996,90.8,13.0,5.0,35.0,1.0,6.0,8.0,2.9244516653127537,1.1914432710533442,,,0.0,2.5410111684880508,2.56695088267083,50.0,63.2,74.8,63.2,19.7,6.56,43.0,1.59,-0.14,-3.15,WARM,COOL,COOL,13.14,1.73,WARM,Green,Green,Yellow,Green,72,79,70,78,SOG,79,0.0,0.0,3.0,0.0,,,,🎯 D:0,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL",False,1,
